t,a,rho,rho_dot,Theta,mu,H,energy_density,pressure,friedmann_residual,charge,continuity_residual
0.32,1.1961050141588623,0.9837808437316534,-0.13022726154250916,0.277626694517275,0.6784393620222684,0.5084481460196355,0.7755585515725281,-0.3131290677144584,-1.1435297153639112e-13,1.1236102527122116,-1.1102230246251565e-16
0.33,1.202188284549261,0.9824494508836572,-0.13605373758349362,0.2843687192640728,0.6700046096647203,0.5061627955237139,0.7686023267173001,-0.3168043571729218,-1.5698553568199713e-13,1.1236102527122116,2.220446049250313e-16
0.34,1.2082751961376588,0.9810597288972919,-0.14189224726475988,0.2910275561231406,0.6618006888330669,0.5039293108720381,0.7618342510682234,-0.32015449680300323,-3.218536548388329e-13,1.1236102527122116,0.0
0.35000000000000003,1.2143661060971067,0.9796115822633192,-0.14773786799714048,0.29760548092577643,0.6538211409569008,0.5017451757657658,0.7552446642135238,-0.32318976984064246,-8.659739592076221e-13,1.1236102527122116,-1.1102230246251565e-16
0.36,1.2204613522959515,0.978104963434374,-0.15358592766174142,0.3041047060517438,0.6460597331500906,0.4996079716380889,0.7488243759739279,-0.3259201426121465,-9.515721544062217e-13,1.1236102527122116,-1.1102230246251565e-16
0.37,1.2265612537550585,0.9765398703834776,-0.1594319924405689,0.3105273826498214,0.638510450846306,0.49751537382566446,0.7425646415788997,-0.3283552820135117,-2.277067423506196e-13,1.1236102527122116,0.0
0.38,1.232666111093252,0.9749163442805098,-0.16527185537580585,0.3168756027855331,0.6311674906137802,0.4954651479440936,0.7364571384815055,-0.33050457156936036,2.821076705572523e-13,1.1236102527122116,0.0
0.39,1.2387762069625905,0.9732344672752308,-0.17110152560254366,0.32315140151633137,0.6240252531597908,0.4934551464517497,0.730493944679257,-0.332377126183263,-1.0380585280245214e-13,1.1236102527122116,0.0
0.4,1.244891806473413,0.9714943603837775,-0.17691721820649955,0.32935675889743743,0.6170783365258847,0.4914833053886191,0.7246675184273909,-0.3339818056923919,-2.2293278334473143e-13,1.1236102527122116,1.1102230246251565e-16
0.41000000000000003,1.2510131576072114,0.9696961814858187,-0.1827153446735367,0.33549360192497113,0.6103215294639781,0.48954764128142547,0.7189706792528363,-0.3353272273421872,-2.1460611066004276e-13,1.1236102527122116,-1.1102230246251565e-16
0.42,1.2571404916228552,0.967840123401461,-0.18849250387176672,0.3415638064091496,0.6037498050201536,0.4876462481968965,0.7133965901421087,-0.33642177723908184,-5.810907310888069e-13,1.1236102527122116,-1.1102230246251565e-16
0.43,1.263274023453343,0.965926412060059,-0.1942454735420579,0.3475691987857604,0.5973583143094837,0.4857772949379808,0.7079387408329161,-0.33727362088741564,-1.1302070390684094e-12,1.1236102527122116,0.0
0.44,1.2694139520942396,0.9639553047520484,-0.1999712022556925,0.35351155786657834,0.5911423804858807,0.4839390223712069,0.7025909321218794,-0.33789071288257533,-1.0809131367750524e-12,1.1236102527122116,1.1102230246251565e-16
0.45,1.2755604609838942,0.9619270884607934,-0.20566680180907448,0.35939261653107035,0.5850974929045826,0.4821297408769456,0.6973472611145064,-0.33828080583271775,-2.942091015256665e-13,1.1236102527122116,-1.1102230246251565e-16
0.46,1.2817137183764418,0.9598420782677859,-0.21132954002520396,0.36521406336040285,0.5792193014777808,0.4803478279141251,0.6922021073451535,-0.33845145857083814,3.0031532816110484e-13,1.1236102527122116,1.1102230246251565e-16
0.47000000000000003,1.2878738777085912,0.9577006158245047,-0.21695683393161969,0.3709775442147544,0.5735036112235419,0.47859172569094416,0.6871501196995669,-0.3384100437139639,-5.906386491005833e-14,1.1236102527122116,1.1102230246251565e-16
0.48,1.2940410779602805,0.9555030678881125,-0.22254624328755493,0.3766846637562354,0.5679463770044958,0.47685993893435014,0.6821862040816662,-0.3381637546262983,-2.498001805406602e-13,1.1236102527122116,-5.551115123125783e-17
0.49,1.3002154440056197,0.9532498249343456,-0.22809546444997983,0.38233698692493934,0.5625436984383041,0.4751510327571098,0.6773055117906989,-0.3377196118566018,-2.5479618415147343e-13,1.1236102527122116,-1.1102230246251565e-16
0.5,1.3063970869608947,0.9509412998167764,-0.23360232453654817,0.38793604036047447,0.5572918150009084,0.4734636306080197,0.6725034285259666,-0.33708446906386347,-3.844702334276917e-13,1.1236102527122116,-1.1102230246251565e-16
0.51,1.3125861045257547,0.9485779264869192,-0.23906477587866012,0.3934833137766003,0.5521871013033081,0.47179641230563757,0.6677755639942944,-0.3362650184950033,-8.809619700400617e-13,1.1236102527122116,-5.551115123125783e-17
0.52,1.3187825813189196,0.9461601587679632,-0.24448089074121657,0.39898026128942454,0.547226062541772,0.47014811214874813,0.663117742072397,-0.3352677960494007,-1.301514451768071e-12,1.1236102527122116,5.551115123125783e-17
0.53,1.3249865892079682,0.9436884691815993,-0.24984885629227044,0.4044283027015521,0.5424053301157697,0.4685175170992384,0.658525991487607,-0.33409918596933286,-1.1016743073355428e-12,1.1236102527122116,5.551115123125783e-17
0.54,1.3311981876337011,0.9411633478245821,-0.2551669698072958,0.40982882474341104,0.5377216574100921,0.4669034650331866,0.6539965369803282,-0.3327654251886198,-3.3995029014022293e-13,1.1236102527122116,1.6653345369377348e-16
0.55,1.3374174239296721,0.9385853012912616,-0.26043363409256104,0.4151831822728385,0.5331719157380238,0.46530484305586334,0.6495257909134969,-0.33127260736873254,2.2792878695554464e-13,1.1236102527122116,0.0
0.56,1.3436443336374826,0.9359548516383202,-0.26564735311209264,0.4204926994340116,0.5287530904425048,0.46372058587634213,0.6451103452965203,-0.32962668664933614,-2.631228568361621e-14,1.1236102527122116,-1.1102230246251565e-16
0.5700000000000001,1.3498789408179792,0.9332725353895384,-0.27080672780393783,0.42575867077732793,0.5244622771510481,0.4621496742379849,0.6407469641950841,-0.32783348113985267,-2.574607194105738e-13,1.1236102527122116,5.551115123125783e-17
0.58,1.3561212583541142,0.9305389025944202,-0.2759104520862517,0.43098236234688125,0.5202966781674587,0.46059113340729874,0.6364325765205752,-0.32589867619261437,-3.149702720861569e-13,1.1236102527122116,5.551115123125783e-17
0.59,1.3623712882523416,0.9277545159151916,-0.2809573090256377,0.4361650127290233,0.5162535990148472,0.4590440317100229,0.6321642691461001,-0.323827827454225,-3.226308109560705e-13,1.1236102527122116,-1.1102230246251565e-16
0.6,1.3686290219389972,0.9249199497528169,-0.28594616716593363,0.44130783406749025,0.5123304451159796,0.45750747911616046,0.6279392803422467,-0.32162636372888764,-5.74651437545981e-13,1.1236102527122116,0.0
0.61,1.3748944405522758,0.9220357894094562,-0.29087597700839884,0.44641201304609945,0.5085247186072528,0.4559806258714041,0.6237549935112354,-0.31929958967105765,-1.003308547353754e-12,1.1236102527122116,-5.551115123125783e-17
0.62,1.3811675152296632,0.9191026302859281,-0.2957457676325975,0.45147871184055477,0.5048340152823335,0.4544626611721766,0.6196089312003322,-0.31685268832499425,-1.2424505868580127e-12,1.1236102527122116,5.551115123125783e-17
0.63,1.3874482073908472,0.9161210771131346,-0.3005546434511608,0.456509069040627,0.5012560216610243,0.45295281188253544,0.6154987493779005,-0.3142907235269597,-1.013855666087693e-12,1.1236102527122116,1.1102230246251565e-16
0.64,1.3937364690164504,0.9130917432153717,-0.30530178109104356,0.4615042005436074,0.4977885121798787,0.4514503412908711,0.6114222319553607,-0.31161864218341206,-4.2876813211023546e-13,1.1236102527122116,5.551115123125783e-17
0.65,1.400032242922927,0.9100152498034451,-0.30998642639389173,0.4664652004199334,0.4944293465012633,0.4499545479043316,0.6073772855393467,-0.30884127643739284,2.7644553313166398e-14,1.1236102527122116,0.0
0.66,1.4063354630339642,0.9068922252955111,-0.3146078915281359,0.4713931417518838,0.49117646693773614,0.44846476427890375,0.6033619343992654,-0.30596334573428274,-6.727951529228449e-14,1.1236102527122116,5.551115123125783e-17
0.67,1.4126460546486062,0.903723304663921,-0.3191655522056848,0.47628907744636495,0.4880278959885274,0.4469803558832248,0.5993743156367592,-0.3029894587975176,-2.7633451082920146e-13,1.1236102527122116,-5.551115123125783e-17
0.68,1.4189639347021552,0.9005091288188956,-0.32365884500646835,0.4811540410268694,0.484981733975839,0.4455007199994303,0.5954126745603743,-0.299924115535305,-3.419486915845482e-13,1.1236102527122116,5.551115123125783e-17
0.6900000000000001,1.4252890120250117,0.8972503440134291,-0.3280872647967209,0.48598904740048343,0.4820361567879214,0.4440252846541065,0.5914753602368191,-0.296771708872793,-3.381739333008227e-13,1.1236102527122116,5.551115123125783e-17
0.7000000000000001,1.431621187598566,0.8939476012702285,-0.33245036223555946,0.4907950936018571,0.4791894137246463,0.44255350757856854,0.5875608212106842,-0.2935365265201637,-4.0190073491430667e-13,1.1236102527122116,0.0
0.71,1.437960354806308,0.8906015558362335,-0.3367477413723241,0.4955731595169244,0.47643982543730024,0.4410848752003484,0.5836676013921269,-0.290222752689403,-6.061817714453355e-13,1.1236102527122116,5.551115123125783e-17
0.72,1.4443063996813033,0.8872128666600172,-0.34097905732595435,0.5003242085863779,0.4737857819624591,0.43961890166290163,0.5797943360987377,-0.28683446976319754,-8.497647030480948e-13,1.1236102527122116,5.551115123125783e-17
0.73,1.4506592011495625,0.8837821958927166,-0.3451440140439467,0.5050491884902559,0.4712257408458655,0.43815512787318905,0.5759397482456678,-0.2833756599231132,-9.559020242022598e-13,1.1236102527122116,-5.551115123125783e-17
0.74,1.4570186312695173,0.8803102084113006,-0.34924236213750476,0.5097490318143078,0.46875822535365563,0.43669312057613346,0.5721026446763866,-0.27985020674179767,-8.222311720373909e-13,1.1236102527122116,1.1102230246251565e-16
0.75,1.463384555467804,0.876797571362993,-0.35327389678948856,0.5144246566988026,0.4663818227684551,0.4352324714549553,0.568281912626879,-0.2762618967434297,-5.135891711915974e-13,1.1236102527122116,-5.551115123125783e-17
0.76,1.469756832771564,0.8732449537296619,-0.35723845573177243,0.5190769674704494,0.46409518276800993,0.4337727962563872,0.5644765163165008,-0.2726144209361727,-2.4513724383723456e-13,1.1236102527122116,5.551115123125783e-17
0.77,1.476135316037466,0.869653025910991,-0.3611359172886191,0.5237068552580915,0.461897015884183,0.43231373393977063,0.5606854936590611,-0.26891137631997286,-2.2071233729548112e-13,1.1236102527122116,-5.551115123125783e-17
0.78,1.4825198521776386,0.8660224593252878,-0.36496619848270756,0.5283151985928594,0.45978609204026566,0.4308549458490546,0.5569079530880927,-0.26515626737270565,-3.1741276274033225e-13,1.1236102527122116,-5.551115123125783e-17
0.79,1.4889102823794047,0.8623539260350751,-0.3687292532063764,0.5329028639964114,0.4577612391589561,0.42939611491040935,0.5531430705008099,-0.2613525075241464,-3.494982081519993e-13,1.1236102527122116,5.551115123125783e-17
0.8,1.4953064423218805,0.8586480983898643,-0.3724250704522738,0.5374707065551179,0.4558213418433066,0.42793694485187145,0.5493900863078212,-0.25750342061369746,-3.601563491884008e-13,1.1236102527122116,0.0
0.81,1.5017081623913682,0.8549056486799322,-0.3760536725960614,0.5420195704792792,0.45396534013276957,0.42647715944184417,0.5456483025771196,-0.2536122423298305,-3.6715075424353927e-13,1.1236102527122116,5.551115123125783e-17
0.8200000000000001,1.5081152678912795,0.8511272488118008,-0.37961511373787826,0.5465502896518027,0.45219222832437944,0.42501650175104305,0.541917080282496,-0.2496821216421622,-4.127809205556332e-13,1.1236102527122116,5.551115123125783e-17
0.8300000000000001,1.5145275792490303,0.8473135699986434,-0.38310947809560963,0.5510636881649718,0.45050105386154204,0.42355473343445565,0.5381958366447004,-0.24571612222265482,-5.020428517354958e-13,1.1236102527122116,0.0
0.84,1.5209449122191157,0.8434652824670347,-0.38653687844933676,0.5555605808467008,0.4488909162873355,0.42209163403364763,0.5344840425641842,-0.24171722385883895,-6.000755448098971e-13,1.1236102527122116,-5.551115123125783e-17
0.85,1.5273670780825148,0.8395830551793022,-0.38989745463526326,0.5600417737767649,0.44736096626076105,0.42062700029885286,0.5307812201418896,-0.23768832385978897,-6.56030785251005e-13,1.1236102527122116,-5.551115123125783e-17
0.86,1.5337938838425678,0.8356675555707415,-0.3931913720874122,0.5645080647934919,0.4459104046345095,0.41916064553028465,0.5270869402847298,-0.23363223845540299,-6.350475700855895e-13,1.1236102527122116,0.0
0.87,1.5402251324174765,0.8317194493009499,-0.39641882042538934,0.5689602439914079,0.44453848159293086,0.4176923989381048,0.5234008203925482,-0.22955170418936502,-5.415667914121514e-13,1.1236102527122116,5.551115123125783e-17
0.88,1.5466606228295716,0.8277394000185411,-0.39958001208650695,0.5733990942103234,0.44324449584901937,0.4162221050204878,0.5197225221234834,-0.22544937930603037,-4.2543746303636e-13,1.1236102527122116,0.0
0.89,1.5531001503914954,0.8237280691384977,-0.40267518100056326,0.577825391516351,0.4420277938993415,0.4147496229592179,0.5160517492347955,-0.22132784513135195,-3.551603455775876e-13,1.1236102527122116,-5.551115123125783e-17
0.9,1.5595435068893169,0.8196861156317004,-0.4057045813057321,0.5822399056754581,0.44088776933577006,0.4132748260323832,0.5123882454966385,-0.21718960744807203,-3.4872105203476167e-13,1.1236102527122116,0.0
0.91,1.5659904807591942,0.8156141958336881,-0.4086684861085712,0.586643400623175,0.4398238622077549,0.41179760104720364,0.5087317926850591,-0.2130370978709727,-3.6337599595981374e-13,1.1236102527122116,5.551115123125783e-17
0.92,1.5724408572633417,0.8115129632601736,-0.4115671862804102,0.5910366349257888,0.43883555844210753,0.41031784778704433,0.5050822086381491,-0.20887267521247646,-3.7281289166912757e-13,1.1236102527122116,1.1102230246251565e-16
0.93,1.578894418662823,0.807383068433714,-0.4144009892911557,0.5954203622358514,0.4379223893164499,0.4088354784744922,0.5014393453787717,-0.2046986268424321,-3.7070346792233977e-13,1.1236102527122116,-5.551115123125783e-17
0.9400000000000001,1.5853509443861975,0.8032251587238075,-0.4171702180812087,0.599795331743386,0.4370839309834309,0.4073504172513713,0.4978030873049676,-0.2005171700437589,-3.687050664780145e-13,1.1236102527122116,-1.1102230246251565e-16
0.9500000000000001,1.5918102111951768,0.7990398781974266,-0.41987520996858346,0.6041622886223591,0.4363198040467974,0.4058625996740912,0.4941733494430199,-0.19633045336169525,-3.8496983378877303e-13,1.1236102527122116,-5.551115123125783e-17
0.96,1.598271993346846,0.7948278674806624,-0.42251631559074715,0.6085219744733463,0.43562967318790635,0.4043719722244635,0.49055007576253573,-0.19214055794705617,-4.2876813211023546e-13,1.1236102527122116,-5.551115123125783e-17
0.97,1.604736062752567,0.7905897636309792,-0.42509389788008295,0.6128751277628015,0.43501324684214837,0.40287849183557717,0.48693323755162027,-0.18794949889292917,-4.926614671774132e-13,1.1236102527122116,-5.551115123125783e-17
0.98,1.6112021891336932,0.7863262000195731,-0.42760833107188023,0.6172224842593339,0.4344702769248481,0.401382125432328,0.4833228318502687,-0.1837592265642034,-5.4944937488699e-13,1.1236102527122116,0.0
0.99,1.617670140174214,0.7820378062233312,-0.43005999974375547,0.6215647774674027,0.43400055860630865,0.39988284948619335,0.47971887994015655,-0.17957162791930764,-5.63882274207117e-13,1.1236102527122116,-5.551115123125783e-17
1.0,1.6241396816704552,0.7777252079258868,-0.4324492978854075,0.6259027390588349,0.433603930135771,0.3983806495838461,0.47612142588905454,-0.17538852782351505,-5.129785485280536e-13,1.1236102527122116,0.0
1.01,1.630610577677959,0.7733890268272678,-0.4347766279976099,0.6302370993025741,0.433280272714148,0.3968755200092006,0.47253053514813487,-0.17121169035317102,-4.1472381084872723e-13,1.1236102527122116,5.551115123125783e-17
1.02,1.6370825906556468,0.7690298805616637,-0.43704240021936164,0.634568587493081,0.4330295104154893,0.39536746333849815,0.468946293200516,-0.16704282009021426,-3.5993430458347575e-13,1.1236102527122116,-5.551115123125783e-17
1.03,1.6435554816049447,0.7646483826277717,-0.4392470314847331,0.6388979323800665,0.4328516101535564,0.39385649005034096,0.46536880426469174,-0.16288356340977897,-3.68816088780477e-13,1.1236102527122116,5.551115123125783e-17
1.04,1.65002901020674,0.7602451423260661,-0.44139094470583046,0.6432258625974113,0.43274658169711533,0.3923426181478136,0.4617981900456209,-0.1587355097564061,-3.77642361826247e-13,1.1236102527122116,0.0
1.05,1.6565029349570313,0.7558207647006442,-0.4434745679799242,0.6475531070908783,0.4327144777357511,0.3908258727914822,0.4582345885300485,-0.15460019290691132,-3.770872503139344e-13,1.1236102527122116,5.551115123125783e-17
1.06,1.6629770132981554,0.7513758504919206,-0.44549833382310344,0.6518803955481736,0.4327553939914166,0.3893062859460228,0.4546781528316294,-0.15047909222402464,-3.700373341075647e-13,1.1236102527122116,-5.551115123125783e-17
1.07,1.6694510017476223,0.7469109960959205,-0.4474626784275655,0.6562084588299236,0.4328694693787818,0.387783896038304,0.4511290500803071,-0.14637363389742744,-3.687050664780145e-13,1.1236102527122116,1.1102230246251565e-16
1.08,1.6759246560239571,0.742426793531165,-0.449368040942362,0.6605380294026236,0.43305688621371835,0.3862587476272178,0.44758746035602526,-0.14228519217250676,-3.850253449400043e-13,1.1236102527122116,-1.1102230246251565e-16
1.09,1.6823977311696638,0.7379238304128055,-0.4512148627767066,0.6648698417739856,0.4333178704702751,0.38473089108492387,0.44405357566542225,-0.1382150905662377,-4.236055950457285e-13,1.1236102527122116,5.551115123125783e-17
1.1,1.6888699816714128,0.733402689933661,-0.4530035869249469,0.6692046329311211,0.4336526920866062,0.3832003822891714,0.4405275989601752,-0.13416460306961847,-4.737876757587856e-13,1.1236102527122116,0.0
1.11,1.695341161577561,0.7288639508518129,-0.45473465731230445,0.6735431427819889,0.4340616653203987,0.38166728232636266,0.43700974319568486,-0.13013495533610805,-5.105915690251095e-13,1.1236102527122116,-1.1102230246251565e-16
1.12,1.7018110246131126,0.7243081874844135,-0.4564085181604865,0.6778861146005392,0.43454514915444586,0.3801316572050227,0.433500230428813,-0.12612732585553854,-5.024869409453459e-13,1.1236102527122116,0.0
1.1300000000000001,1.7082793242922238,0.7197359697073606,-0.4580256133722728,0.6822342954759884,0.43510354775310944,0.3785935775793394,0.4299992909534064,-0.12214284711300305,-4.3642867098014904e-13,1.1236102527122116,-5.551115123125783e-17
1.1400000000000001,1.7147458140283638,0.7151478629604963,-0.45958638593418183,0.6865884367666547,0.4357373109705141,0.3770531184824391,0.4265071624723614,-0.11818260673224165,-3.645972412869014e-13,1.1236102527122116,-1.1102230246251565e-16
1.1500000000000001,1.7212102472411945,0.710544428260036,-0.461091277337483,0.6909492945597842,0.43644693490968783,0.3755103590700343,0.42302408930708885,-0.11424764860429754,-3.70536934468646e-13,1.1236102527122116,0.0
1.16,1.7276723774596852,0.7059262222192808,-0.4625407270173984,0.6953176301385321,0.43723296253226707,0.3739653823747448,0.4195503216444457,-0.1103389740017868,-3.784195179434846e-13,1.1236102527122116,-5.551115123125783e-17
1.17,1.7341319584257373,0.7012937970689818,-0.4639351718052183,0.6996942104523056,0.43809598432683183,0.372418275066842,0.41608611481166574,-0.10645754267329471,-3.797517855730348e-13,1.1236102527122116,0.0
1.18,1.7405887441934011,0.696647700686887,-0.465275045397672,0.7040798085960142,0.43903663902886503,0.3708691272257717,0.4126317285879988,-0.1026042739235675,-3.818612093198226e-13,1.1236102527122116,-1.1102230246251565e-16
1.19,1.7470424892262388,0.6919884766314632,-0.4665607778400888,0.7084752042963344,0.4400556143973805,0.36931803211989106,0.4091874265471158,-0.09878004767628601,-3.8913317013111737e-13,1.1236102527122116,5.551115123125783e-17
1.2,1.7534929484922244,0.6873166641809075,-0.46779279502342,0.7128811844060484,0.4411536480483312,0.36776508599477875,0.4057534754306422,-0.09498570551985963,-4.011790899483003e-13,1.1236102527122116,0.0
1.21,1.7599398775562505,0.6826327983772704,-0.4689715181942919,0.7172985434070502,0.4423315283460419,0.36621038786985877,0.4023301445517933,-0.09122205173600115,-4.160560784782774e-13,1.1236102527122116,-5.551115123125783e-17
1.22,1.7663830326703265,0.6779374100754786,-0.4700973634772406,0.7217280839225898,0.44359009535404637,0.3646540393430613,0.3989177052280645,-0.08748985431084394,-4.3182124542795464e-13,1.1236102527122116,5.551115123125783e-17
1.23,1.7728221708615552,0.6732310259970431,-0.47117074140828,0.7261706172393316,0.44493024184679636,0.3630961444032438,0.3955164302419486,-0.08378984592838898,-4.447553436648377e-13,1.1236102527122116,-5.551115123125783e-17
1.24,1.7792570500179723,0.6685141687882418,-0.4721920564789523,0.7306269638398003,0.4463529143838246,0.3615368092500971,0.3921265933286683,-0.08012272494608921,-4.4497738826976274e-13,1.1236102527122116,-5.551115123125783e-17
1.25,1.7856874289723366,0.6637873570825621,-0.47316170669001223,0.7350979539457875,0.4478591144480389,0.35997614212125917,0.3887484686899334,-0.07648915635240383,-4.1849856913245276e-13,1.1236102527122116,5.551115123125783e-17
1.26,1.7921130675839536,0.6590511055671917,-0.4740800831138958,0.7395844280732932,0.44944989964993975,0.35841425312635994,0.38538233053275056,-0.07288977270617414,-3.713140905858836e-13,1.1236102527122116,-5.551115123125783e-17
1.27,1.7985337268183283,0.6543059250539892,-0.47494756946561933,0.7440872375998172,0.4511263849989919,0.35685125408803714,0.38202845263299545,-0.06932517505797026,-3.809175197488912e-13,1.1236102527122116,5.551115123125783e-17
1.28,1.804949168823324,0.6495523225577503,-0.4757645416830809,0.7486072453462568,0.45288974424092865,0.3552872583911108,0.37868710792563165,-0.06579593385478802,-4.1588954502458364e-13,1.1236102527122116,5.551115123125783e-17
1.29,1.8113591570055039,0.644790801374095,-0.47653136751097797,0.7531453261704126,0.45474121127053113,0.3537223808360139,0.37535856811331014,-0.06230258982440079,-4.1588954502458364e-13,1.1236102527122116,0.0
1.3,1.8177634561033078,0.640021861164051,-0.4772484060928672,0.757702367575699,0.45668208161471063,0.3521567374997675,0.37204310329986723,-0.058845654842534095,-4.2676973066591017e-13,1.1236102527122116,5.551115123125783e-17
1.31,1.824161832258567,0.6352459980418911,-0.47791600756699987,0.7622792703354732,0.45871371399144817,0.35059044560260827,0.3687409816439892,-0.05542561278184638,-4.829470157119431e-13,1.1236102527122116,5.551115123125783e-17
1.32,1.8305540530861357,0.6304637046669876,-0.47853451266666147,0.7668769491331081,0.4608375319458242,0.3490236233805038,0.3654524690335387,-0.05204292034268859,-5.713762796233368e-13,1.1236102527122116,0.0
1.33,1.836939887741591,0.6256754703398371,-0.4791042523242969,0.7714963332187224,0.46305502556513317,0.3474563899634544,0.36217782877995336,-0.04869800786578843,-6.450950884584472e-13,1.1236102527122116,5.551115123125783e-17
1.34,1.8433191069870623,0.6208817811021603,-0.4796255472784769,0.7761383670834439,0.4653677532754238,0.3458888652593622,0.3589173213318855,-0.04539128012693028,-6.578626532416365e-13,1.1236102527122116,1.1102230246251565e-16
1.35,1.8496914832552482,0.6160831198409946,-0.4800987076827582,0.7808040111520825,0.4677773437218852,0.3443211698432495,0.35567120400726604,-0.04212311711371716,-5.944134073843088e-13,1.1236102527122116,0.0
1.36,1.8560567907116792,0.6112799663966835,-0.4805240327154898,0.7854942424950868,0.47028549773560735,0.34275342485160654,0.35243973074299884,-0.038893874784502125,-4.811706588725428e-13,1.1236102527122116,0.0
1.37,1.8624148053152851,0.6064727976746777,-0.4809018101896206,0.7902100555606589,0.4728939903893201,0.34118575188164985,0.34922315186151287,-0.0357038858095895,-3.7270186936666505e-13,1.1236102527122116,0.0
1.3800000000000001,1.8687653048773272,0.6016620877610565,-0.48123231616155926,0.7949524629279052,0.4756046731448163,0.3396182728952726,0.3460217138534214,-0.03255346029480591,-3.178568519501823e-13,1.1236102527122116,-5.551115123125783e-17
1.3900000000000001,1.8751080691187514,0.5968483080416809,-0.4815158145381426,0.799722496081896,0.47841947609484,0.3380511101274675,0.3428356591755643,-0.029442886487551057,-3.247402347028583e-13,1.1236102527122116,-5.551115123125783e-17
1.4000000000000001,1.8814428797260256,0.592031927324889,-0.48175255668076244,0.8045212062115104,0.48134041030231495,0.3364843859990039,0.33966522606372934,-0.026372431465435997,-3.49442697000768e-13,1.1236102527122116,5.551115123125783e-17
1.41,1.887769520405423,0.5872134119681773,-0.481942781006576,0.809349665030713,0.48436957023905625,0.3349182230334364,0.33651064836007855,-0.023342341807603417,-4.546363285840016e-13,1.1236102527122116,0.0
1.42,1.894087776934189,0.58239322601413,-0.48208671259081254,0.8142089656254521,0.48750913631920045,0.3333527437809609,0.3333721553598477,-0.020352844250347002,-9.627854069549358e-13,1.1236102527122116,0.0
1.43,1.900397437212023,0.5775718313213255,-0.48218456274992205,0.8191002233296008,0.4907613775509246,0.3317880707412975,0.3302499716597652,-0.01740414632580553,-1.0684786388992507e-12,1.1236102527122116,0.0
1.44,1.9066982913112815,0.5727496877060169,-0.48223652863603395,0.8240245766185474,0.49412865428487485,0.3302243262945584,0.3271443170309815,-0.014496436980876659,-8.966161146872764e-13,1.1236102527122116,-5.551115123125783e-17
1.45,1.9129901315244795,0.5679272530862608,-0.4822427928141921,0.8289831880385348,0.49761342107671785,0.3286616326343286,0.3240554062985752,-0.011629887183063237,-9.88042980765158e-13,1.1236102527122116,0.0
1.46,1.9192727524105564,0.5631049836293077,-0.4822035228302436,0.8339772451652743,0.501218229664434,0.32710011170378733,0.32098344923162014,-0.008804650509992351,-1.7297274723659939e-12,1.1236102527122116,0.0
1.47,1.925545950839874,0.5582833339035812,-0.48211887077089954,0.8390079615919044,0.5049457320610279,0.3255398851354607,0.3179286504451525,-0.0060208637225522554,-3.1256108812272032e-12,1.1236102527122116,0.0
1.48,1.9318095260379344,0.5534627570353217,-0.48198897281456876,0.8440765779477277,0.5087986837653038,0.32398107419443917,0.31489120931335357,-0.003278647322009165,-4.8054893397875276e-12,1.1236102527122116,0.0
1.49,1.9380632796278192,0.5486437048699746,-0.48181394877156847,0.8491843629491713,0.5127799470932486,0.3224237997248909,0.31187131989328776,-0.0005781060914617775,-6.178169087434071e-12,1.1236102527122116,0.0
1.5,1.9443070156713451,0.5438266281383992,-0.4815939016123139,0.8543326144844063,0.5168924946324837,0.32086818209970447,0.30886917085855603,0.002080670378026145,-6.6486816052702125e-12,1.1236102527122116,-5.551115123125783e-17
1.51,1.9505405407089333,0.5390119766279742,-0.4813289169820886,0.8595226607330689,0.5211394128221022,0.31931434117309304,0.30588494544225053,0.004697607176285701,-5.831113369936247e-12,1.1236102527122116,-5.551115123125783e-17
1.52,1.9567636637981867,0.5342001993586799,-0.4810190627009988,0.8647558613225225,0.5255239056600397,0.31776239623599295,0.3029188213886216,0.0072726435775817555,-3.701039474890422e-12,1.1236102527122116,0.0
1.53,1.9629761965511745,0.5293917447642338,-0.48066438824771446,0.8700336085220992,0.5300492985399228,0.3162124659740882,0.2999709709128964,0.00980573255853226,-6.546985176214548e-13,1.1236102527122116,5.551115123125783e-17
1.54,1.9691779531704194,0.5245870608783545,-0.4802649242255979,0.8753573284767627,0.5347190422190934,0.31466466842829466,0.2970415606687147,0.012296840330129843,2.5511814882861472e-12,1.1236102527122116,0.0
1.55,1.975368750483583,0.5197865955262354,-0.4798206818098247,0.8807284824816305,0.5395367169191977,0.31311912095753525,0.29413075172267755,0.01474594588360048,4.98123764458569e-12,1.1236102527122116,-5.551115123125783e-17
1.56,1.9815484079768475,0.514990796521303,-0.47933165217409734,0.8861485682987963,0.5445060365603865,0.31157594020364,0.2912386995355354,0.01715304054985803,5.811351400097919e-12,1.1236102527122116,5.551115123125783e-17
1.57,1.9877167478269893,0.5102001118673368,-0.4787978058955556,0.8916191215178924,0.5496308531297526,0.3100352420582016,0.28836555394956953,0.019518127572330818,4.693467836602849e-12,1.1236102527122116,5.551115123125783e-17
1.58,1.993873594932141,0.5054149899660305,-0.478219092336485,0.8971417169618316,0.5549151611841473,0.308497141631221,0.28551145918175835,0.021841221692957075,2.142508392921627e-12,1.1236102527122116,5.551115123125783e-17
1.59,2.0000187769412388,0.5006358798300704,-0.4775954390014267,0.9027179701391687,0.5603631024869546,0.3069617532213738,0.2826765538223451,0.024122348751165756,-1.2628786905111156e-13,1.1236102527122116,0.0
