H0,Omega_m,n
69.87017331198899,0.34289118802860713,0.001020379935364914
69.62915681987239,0.359954932873022,0.003836047358649319
69.73300839014053,0.3561427528890482,0.002186054088344957
69.67275306458046,0.3471389188721125,0.0006169923529374887
69.44365636813338,0.3585161108049686,0.00633718366916579
69.55760246580147,0.3627747203280191,0.004128889762983989
69.54362919667878,0.3590594035876354,0.005238299519999266
69.52021916788912,0.3587238786133259,0.002193398019883981
69.57194052641783,0.3510643125723635,0.005218087361052343
69.69986308196458,0.3516172442002399,0.0020686672760053975
69.69777644057962,0.358667309615846,0.006037065915236988
69.51209589912973,0.35750093582369125,0.0010984963027395522
69.33853623146885,0.35485170747873,0.0032972145958164376
69.44288753860737,0.35341327540486034,0.006796988552836192
69.5225175361092,0.3647087200652081,0.008498272277474588
69.58473157281675,0.35740752560598327,0.008519055301154918
69.6535245545993,0.350153760606405,6.656416889429359e-05
69.71878552720779,0.35785313613547076,0.00016524846373313702
69.733211142719,0.3499160142746839,0.0004148490208513828
69.7091714002682,0.3439132162092157,0.0027705128061504443
69.72530014700753,0.35819674445135824,0.0034134180098528873
69.49457368318792,0.35050323539319406,0.005338690952255361
69.43669021001068,0.3565647318919768,0.003498065143704892
69.62277748098553,0.34602807460058504,0.006326837135093766
69.44497038784193,0.3523981115815646,0.00047956743674428177
69.74005456490235,0.34539859357838093,0.0019574609413607136
69.62690310859468,0.3574506300229709,0.0021897475218014156
69.76909844131008,0.35121272740321524,0.002257049433368313
69.59102299487412,0.35792196764015566,0.005212912563890506
69.82099869719664,0.3478415576812325,0.0013536993117394165
69.56057547607818,0.34636369378801757,0.009488050773683624
69.75031527317691,0.3513574611460472,0.000293606310482121
69.64456353729557,0.34867338593917235,0.005670660769673364
69.73719542866036,0.3616441354687406,0.002347206941208431
69.65300361153818,0.35771066854952593,0.0018214506137938804
69.51064928887341,0.3478486707119285,0.0015392724283685632
69.51760258379932,0.35313509788565306,0.006399485598953956
69.60999910850472,0.3533957944846325,0.0025226469245864178
69.54738072572401,0.35428009827577606,0.0023309510239709554
69.46657692155016,0.3670620793692586,0.0004984122562804016
69.48254416258908,0.3611872129766079,0.0086587836989186
69.82909912900509,0.3489119643992916,0.003215102443848662
69.68287530662694,0.36143464438085365,0.0023576838881856623
69.46734052177094,0.35348832446593154,0.00201559943740462
69.47260914571223,0.35936826027567403,0.006210690604201065
69.4788767063218,0.3478831664034941,0.006688751776164764
69.29945108444473,0.3598192190453767,0.026366537185089276
69.604362987,0.3492135580009348,0.008535836307687731
69.52866239907567,0.35204613157668657,0.00027580087418386243
69.59837945295209,0.35685719408160915,0.0039003820755526444
69.65209881208511,0.35465640894039663,0.0010492993382691228
69.5555633417086,0.34995060008698015,0.004551880013015501
69.60089890492459,0.36227734329544314,0.011129936525330139
69.82872302267515,0.35937040012769916,0.00747794550278419
69.3201738437023,0.36009852443642104,0.0020647987419154653
69.63380754375527,0.3478067866729554,0.005067046213179879
69.49658263461231,0.3602433428060275,0.002170975309590568
69.6954200912998,0.35361534403082606,0.0008698398743146477
69.60521290703355,0.3563600533388102,0.005355677964420483
69.9226100261357,0.34045485097368355,0.0026346298893183914
69.67839262669887,0.35033098688267805,0.0011055221485759721
69.93717502830692,0.3486107596814148,0.0004151882724118838
69.54829217453079,0.3550816993218237,0.007035723326820859
69.52916342395717,0.363309095560665,8.375699556723671e-05
69.81497410019495,0.34898003863518406,0.005900109131020222
69.54815212196132,0.3622357633663524,0.005098757631062777
69.40765565958003,0.36363056682768546,0.001925939450684401
69.52275203095421,0.35159049102026774,0.005716506860876044
69.49483375535678,0.35735993346727324,0.007213244427517357
69.88280694378115,0.35016736489344286,0.00684772518891923
69.47174385497011,0.3568797063840138,0.000707537417228273
69.80278567668365,0.3512759641467412,0.0013186264599222655
69.52268505610958,0.3564337509014002,0.004952357976167637
69.74495120666609,0.35000962361098187,0.0025574202280838534
69.56364711152881,0.3666811378734125,0.006339369137975815
69.51700740899658,0.35440063525948623,0.005399407394301653
69.67899179657854,0.3576460034172502,0.0035780651359152878
69.72024540638328,0.3526210926768419,0.0059248635180657525
69.45056282245852,0.35398336459361046,0.004661212332329006
69.61432911825162,0.3524550625653816,0.0029517457108715678
69.5256556323114,0.35616854947384613,0.0015342578294547762
69.33414399432542,0.3666792605647143,0.008038032330987337
69.6677578737423,0.3543110126950554,0.0007304532988294621
69.30425624734082,0.3594006621452211,0.007828725285259302
69.6594643252212,0.3568662971510293,0.006190126239810586
69.57662084022859,0.3505080538392981,1.786932845541326e-05
69.41817294884683,0.3510906682186557,0.00015271979943651606
69.48680798853252,0.3515965848654532,0.001586554554269115
69.56024527901327,0.36296489276542404,0.00279773846201419
69.66310289954197,0.35860730917155786,0.00036592417256080343
69.5374633341923,0.3624337118748735,0.003563173534329594
69.82038354920589,0.34553768728518075,0.011619636661332353
69.64621656719792,0.3454342139092977,0.0005291373706019357
69.83867145145094,0.34830646417280037,0.0010374122379147013
69.52433986766484,0.35226345166775924,0.008718079808155527
69.54334458031705,0.35868579430560366,0.0008105588603507983
69.63656357784092,0.354273060847186,0.003394722879960523
69.51559143542329,0.3686980461266288,0.003706302953931887
69.54807709027367,0.3586163797263839,0.002664906020234209
69.61246068824804,0.3521176116062058,0.0126129749036545
