Upsilon_disk,Upsilon_bulge,H0,C
0.012645172955146484,3.1980987103647317e-06,50.56576044368606,4.976338066998644
0.014318977668673252,1.2729595940703392e-06,51.906822071198874,4.9442797408590256
0.01108493994113035,3.6771795147034627e-06,50.16130244508631,4.894743611331511
0.016855037129480176,4.965225085544882e-06,50.496643092355164,4.914842539549553
0.01735823780588263,5.210584275706851e-07,50.39819684793235,4.854212715674193
0.015039376751340951,1.3315259389384417e-06,50.90465817923269,4.987579912008139
0.011357121405788925,2.5510081799913326e-06,50.566009201454214,4.825157158001396
0.011519001610527277,1.771257047832682e-05,50.648589269528465,4.940968516126047
0.011881089473986972,1.1353441614521178e-06,51.24957552862044,4.903351814132993
0.010074539757681524,4.392056305235693e-06,51.713434134077445,4.734874277625394
0.010307731349723265,2.039091427906661e-06,50.58660406545382,4.858227054914435
0.010743791358983209,2.6544601465043147e-06,50.01994953730817,4.9119045384822675
0.011106781508717078,4.747013412311141e-06,50.690565863926274,4.848394003072272
0.010378877994065939,1.4333045920487315e-07,50.19654902249187,4.961852786571416
0.01088501904220516,6.16844722949892e-07,50.037944294316034,4.958759011761372
0.010595037500004064,1.921017267779415e-06,50.14785513754545,4.764635905308767
0.02038158009030018,1.1120617125253298e-06,50.796839103915666,4.661655531991945
0.012365178434076028,3.183725548412375e-06,51.07152187548048,4.936040692840835
0.014500735242983677,3.04322036039944e-06,50.429575190127075,4.839933030414311
0.01837891098420723,1.3766826347304471e-06,50.80655652447879,4.956515152295081
0.010543509624821692,3.7454345738412237e-06,50.06255255729577,4.576981691375613
0.020160740062754787,9.446487676902499e-08,50.19478055714531,4.935921546911646
0.012253955566472277,4.4107314867598055e-06,50.307068981490914,4.970572148403134
0.016387661423308157,5.773918831996874e-07,50.11287737679786,4.944071837320597
0.01340455599573032,1.3979442418081157e-06,50.443006194118915,4.89621248216801
0.013335984305486954,8.972621430915696e-07,50.22734021672752,4.959872495180955
0.013376512782807926,2.5574792717155742e-06,50.379224691049956,4.853628551003316
0.014929032529212518,1.8845699750196825e-06,50.04566674188094,4.856426341718678
0.013529549308409005,3.874523791264246e-08,50.352181984712146,4.7088774664127735
0.014170931660984832,6.326186860119524e-07,50.20239213008597,4.249355930812955
0.012898310776176392,1.0546403635010103e-06,50.19332880259828,4.892017270948347
0.010772488091817951,9.598494034318708e-07,50.69045183771774,4.980304495793279
0.012416975414068783,3.2805951540682467e-06,50.484875926222436,4.974147434791832
0.014318977668673252,1.2729595940703392e-06,51.906822071198874,4.9442797408590256
0.010970305922645106,2.680230797992333e-06,50.35543962619071,4.926134649766996
0.013638461938450749,9.704660771461741e-06,50.790366866528494,4.894331860428949
0.01735823780588263,5.210584275706851e-07,50.39819684793235,4.854212715674193
0.01444087163520851,1.6865412630282843e-06,50.79215108116901,4.9735291119613905
0.011357121405788925,2.5510081799913326e-06,50.566009201454214,4.825157158001396
0.012130864964582516,1.5400780808258085e-05,50.68951879997895,4.927505060263816
0.01193565066722812,1.1470928063284874e-06,51.239825627223084,4.9048476277869675
0.01170695270112994,2.9243075205216273e-06,51.09065548536972,4.813964154232847
0.010307731349723265,2.039091427906661e-06,50.58660406545382,4.858227054914435
0.010743791358983209,2.6544601465043147e-06,50.01994953730817,4.9119045384822675
0.011106781508717078,4.747013412311141e-06,50.690565863926274,4.848394003072272
0.010378877994065939,1.4333045920487315e-07,50.19654902249187,4.961852786571416
0.01088501904220516,6.16844722949892e-07,50.037944294316034,4.958759011761372
0.010595037500004064,1.921017267779415e-06,50.14785513754545,4.764635905308767
0.02038158009030018,1.1120617125253298e-06,50.796839103915666,4.661655531991945
0.013643888864873055,2.676992354263937e-06,50.9277094957872,4.936021149265953
0.014500735242983677,3.04322036039944e-06,50.429575190127075,4.839933030414311
0.01837891098420723,1.3766826347304471e-06,50.80655652447879,4.956515152295081
0.010325897990700985,3.788659176570653e-06,50.025750695322586,4.511628615376184
0.020160740062754787,9.446487676902499e-08,50.19478055714531,4.935921546911646
0.011847791859891073,3.486362573000249e-06,50.28312906729278,4.968683432772
0.016387661423308157,5.773918831996874e-07,50.11287737679786,4.944071837320597
0.013391030376309152,1.387720533477578e-06,50.4341270834636,4.895999665654312
0.013335984305486954,8.972621430915696e-07,50.22734021672752,4.959872495180955
0.013376512782807926,2.5574792717155742e-06,50.379224691049956,4.853628551003316
0.014929032529212518,1.8845699750196825e-06,50.04566674188094,4.856426341718678
0.013529549308409005,3.874523791264246e-08,50.352181984712146,4.7088774664127735
0.014470483591093828,3.3347721036978746e-07,50.108343727246215,3.996520229932884
0.013011664699590848,1.100966640098395e-06,50.18508637652649,4.890030602188771
0.010772488091817951,9.598494034318708e-07,50.69045183771774,4.980304495793279
0.012416975414068783,3.2805951540682467e-06,50.484875926222436,4.974147434791832
0.014318977668673252,1.2729595940703392e-06,51.906822071198874,4.9442797408590256
0.01097699754380291,2.7384264646377296e-06,50.34410710478249,4.92430223614549
0.013638461938450749,9.704660771461741e-06,50.790366866528494,4.894331860428949
0.01735823780588263,5.210584275706851e-07,50.39819684793235,4.854212715674193
0.01444087163520851,1.6865412630282843e-06,50.79215108116901,4.9735291119613905
0.01120659094718813,2.550525808710568e-06,50.57993258368247,4.823034829514528
0.012130864964582516,1.5400780808258085e-05,50.68951879997895,4.927505060263816
0.010160405504816537,1.0533396596089971e-06,50.74300659660086,4.875476220534672
0.011722042782264944,2.848912912215366e-06,51.097607959618074,4.813699477501143
0.010307731349723265,2.039091427906661e-06,50.58660406545382,4.858227054914435
0.010743791358983209,2.6544601465043147e-06,50.01994953730817,4.9119045384822675
0.011156565646288344,5.674207673169721e-06,50.837074885558685,4.823617823125984
0.010378877994065939,1.4333045920487315e-07,50.19654902249187,4.961852786571416
0.01088501904220516,6.16844722949892e-07,50.037944294316034,4.958759011761372
0.010595037500004064,1.921017267779415e-06,50.14785513754545,4.764635905308767
0.02038158009030018,1.1120617125253298e-06,50.796839103915666,4.661655531991945
0.013643888864873055,2.676992354263937e-06,50.9277094957872,4.936021149265953
0.014500735242983677,3.04322036039944e-06,50.429575190127075,4.839933030414311
0.01837891098420723,1.3766826347304471e-06,50.80655652447879,4.956515152295081
0.010325897990700985,3.788659176570653e-06,50.025750695322586,4.511628615376184
0.020160740062754787,9.446487676902499e-08,50.19478055714531,4.935921546911646
0.011847791859891073,3.486362573000249e-06,50.28312906729278,4.968683432772
0.01575396708895268,7.243801574218312e-07,50.11670383076892,4.924442126329307
0.013391030376309152,1.387720533477578e-06,50.4341270834636,4.895999665654312
0.013756806919564093,1.651310170085098e-07,50.21156456217376,4.957380988252193
0.013376512782807926,2.5574792717155742e-06,50.379224691049956,4.853628551003316
0.014929032529212518,1.8845699750196825e-06,50.04566674188094,4.856426341718678
0.013529549308409005,3.874523791264246e-08,50.352181984712146,4.7088774664127735
0.014222404520532908,4.1310415498572246e-07,50.21907961656656,4.085416430744815
0.013231186563772748,1.070060665246474e-06,50.18538404923143,4.891439744661453
0.010772488091817951,9.598494034318708e-07,50.69045183771774,4.980304495793279
0.012416975414068783,3.2805951540682467e-06,50.484875926222436,4.974147434791832
0.014318977668673252,1.2729595940703392e-06,51.906822071198874,4.9442797408590256
0.011122617702007178,3.370237096864318e-06,50.38003208215019,4.915160055295382
0.013638461938450749,9.704660771461741e-06,50.790366866528494,4.894331860428949
0.018165960511863456,5.851150736933859e-07,50.440036977773154,4.832409236368868
0.01444087163520851,1.6865412630282843e-06,50.79215108116901,4.9735291119613905
0.011741626879340418,2.3350533505621007e-06,50.56259150958275,4.842117330561876
0.012130864964582516,1.5400780808258085e-05,50.68951879997895,4.927505060263816
0.010160405504816537,1.0533396596089971e-06,50.74300659660086,4.875476220534672
0.013261891300860123,2.4214242364815294e-06,50.59490630907968,4.836236337711359
0.010307731349723265,2.039091427906661e-06,50.58660406545382,4.858227054914435
0.010743791358983209,2.6544601465043147e-06,50.01994953730817,4.9119045384822675
0.011153527924546502,5.468044335141272e-06,50.796177891933155,4.831809183010832
0.010378877994065939,1.4333045920487315e-07,50.19654902249187,4.961852786571416
0.01088501904220516,6.16844722949892e-07,50.037944294316034,4.958759011761372
0.010595037500004064,1.921017267779415e-06,50.14785513754545,4.764635905308767
0.022064041248845676,1.4409494063315724e-06,51.0186797189541,4.554499294997527
0.01405993759960111,2.6397743214273197e-06,50.89092921377151,4.962501821796453
0.01423324853837465,2.8637197615235496e-06,50.40060276753456,4.848723645719134
0.014977672007239734,1.0318163967692992e-06,50.45770790274312,4.957533568671331
0.010325897990700985,3.788659176570653e-06,50.025750695322586,4.511628615376184
0.020160740062754787,9.446487676902499e-08,50.19478055714531,4.935921546911646
0.0101023253041735,4.85520995960221e-06,50.1857702215003,4.974901471154396
0.01575396708895268,7.243801574218312e-07,50.11670383076892,4.924442126329307
0.015561466418592344,9.737400605050389e-07,50.65635044983226,4.997972972711018
0.013717763528125796,2.3234972741610457e-07,50.209619858161446,4.9524828336105875
0.013606674724192965,1.8438539060931657e-07,50.321890753265535,4.83997817523469
0.014975399319541303,1.945724669336054e-06,50.035511473289176,4.8613148374597195
0.013529549308409005,3.874523791264246e-08,50.352181984712146,4.7088774664127735
0.013645048589739294,6.53113664325632e-07,50.207743053393386,4.193525532947781
0.01358745549240469,1.2516226992669688e-06,50.36408530421262,4.915616194905078
0.010772488091817951,9.598494034318708e-07,50.69045183771774,4.980304495793279
0.01223264671954121,3.5997296295699226e-06,50.53029283940576,4.953381218269411
0.013480809681687635,1.8229198241443565e-06,51.50645837467645,4.9366438085844795
0.011122617702007178,3.370237096864318e-06,50.38003208215019,4.915160055295382
0.013646385714623186,1.1017827770014734e-05,50.85658907858337,4.891025370456763
0.018165960511863456,5.851150736933859e-07,50.440036977773154,4.832409236368868
0.014488838722975959,1.651393729718766e-06,50.76747714185269,4.9717359751857355
0.011741626879340418,2.3350533505621007e-06,50.56259150958275,4.842117330561876
0.011440114133719852,9.930739757817823e-06,50.398550785378035,4.920537586593181
0.01003979476649745,9.99728145752215e-07,50.753146338861164,4.876268455289082
0.012420406670687462,2.0382645996939974e-06,50.76323103811213,4.825418610355292
0.010307731349723265,2.039091427906661e-06,50.58660406545382,4.858227054914435
0.010531596059308044,2.73620456501454e-06,50.01585171571422,4.911373535708354
0.01103610850600961,4.722302174699638e-06,50.65987173967135,4.817686385443702
0.010378877994065939,1.4333045920487315e-07,50.19654902249187,4.961852786571416
0.01088501904220516,6.16844722949892e-07,50.037944294316034,4.958759011761372
0.010595037500004064,1.921017267779415e-06,50.14785513754545,4.764635905308767
0.022064041248845676,1.4409494063315724e-06,51.0186797189541,4.554499294997527
0.01405993759960111,2.6397743214273197e-06,50.89092921377151,4.962501821796453
0.01423324853837465,2.8637197615235496e-06,50.40060276753456,4.848723645719134
0.014977672007239734,1.0318163967692992e-06,50.45770790274312,4.957533568671331
0.010325897990700985,3.788659176570653e-06,50.025750695322586,4.511628615376184
0.020160740062754787,9.446487676902499e-08,50.19478055714531,4.935921546911646
0.010532307580932362,5.602888083006341e-06,50.267157157967546,4.964725223414012
0.01575396708895268,7.243801574218312e-07,50.11670383076892,4.924442126329307
0.015561466418592344,9.737400605050389e-07,50.65635044983226,4.997972972711018
