Upsilon_disk,Upsilon_bulge,H0,C
0.020299305957161035,1.561200744889634,63.28231773454335,0.4878937219378807
0.011804842444750944,6.7672195648151945,70.12305347586474,2.539299600571322
0.011682855434406976,4.215561138269467,52.75017502241478,2.378108280906035
0.010851289093162525,2.8818019875858587,88.2473038085249,3.5762056123762824
0.012514354150706761,7.72582525907854,51.764650882901066,3.4675995829261845
0.03869147650428617,4.338990583746597,53.938315937480866,4.653139688512853
0.012489412008149271,2.6414126475285045,91.77749011133069,3.3653458797173674
0.010559140718093368,4.393274819090622,52.720617922961644,3.3954883148722717
0.033257085359295044,2.312845773622122,62.068423244327384,2.6395748299687183
0.01299857187305555,6.8216715190242825,62.868107812971864,4.722693707731171
0.024333934279757108,7.4573797529856565,86.08154447820829,4.871169445284138
0.02128763707294552,3.9635294942153165,54.14961418603595,4.711707039174847
0.01097480895267816,3.4476211074418006,75.82808658127898,2.6316308383681366
0.015679278720013283,5.7396993026422845,58.36319642865269,2.3896875544155742
0.01425212844891998,1.3385501035787657,64.23800018139936,2.2895968210116284
0.01027504528929131,4.2289375755298835,61.12196811488663,4.852466679268877
0.02425787692847769,0.1551103257157831,63.20822759870987,2.582528171689411
0.026849655156283875,1.8971852198383772,51.772593451238095,2.993280279608288
0.02721806624803304,3.1846774881076465,69.68435368345585,2.588090868352837
0.010622966157119948,6.568511916812833,80.94413724633347,0.953932772573542
0.011776038006514859,7.1512798060549985,68.73114949578512,4.914738643420876
0.011431132886514862,5.010206321070042,75.41825506559587,3.508825560425234
0.011765527895700794,1.0291147556272175,60.640034334473484,0.9359054806528571
0.02640360709334645,2.3603407295339953,86.89056835807408,3.3123132193807425
0.016708608290718966,7.022443842624142,50.12831723960092,3.207926777337404
0.011647581661996259,1.549087943090365,51.48773596034674,3.9354976774741974
0.011181527971309564,3.387546271033404,51.475130924309504,4.3288036339605425
0.010100510599060817,1.8508457704503591,59.186997160604854,4.355518739192316
0.024289986552763293,4.456278975279204,90.28244961725909,4.788038087829628
0.01717249168796722,0.20952372829549804,57.72577375132135,4.524457189535347
0.018790259354860804,1.7804168183880038,58.71350864731952,4.523155997499484
0.010040803250923732,2.317656703874739,75.71712543352893,4.488243809126908
0.020299305957161035,1.561200744889634,63.28231773454335,0.4878937219378807
0.011635752175017732,6.758418993308979,70.81250632692493,2.516244186992941
0.011682855434406976,4.215561138269467,52.75017502241478,2.378108280906035
0.010851289093162525,2.8818019875858587,88.2473038085249,3.5762056123762824
0.012514354150706761,7.72582525907854,51.764650882901066,3.4675995829261845
0.03869147650428617,4.338990583746597,53.938315937480866,4.653139688512853
0.0143480160741529,2.6038681538351685,91.12471410918111,3.3582619831980853
0.010559140718093368,4.393274819090622,52.720617922961644,3.3954883148722717
0.04282595225954993,1.5150563969925153,62.46249196638582,1.7182089500854238
0.01299857187305555,6.8216715190242825,62.868107812971864,4.722693707731171
0.024333934279757108,7.4573797529856565,86.08154447820829,4.871169445284138
0.02016223799769578,4.008608969960195,53.99971516758945,4.573638172284047
0.011955937487034139,3.2383252106711504,73.6795730727322,2.869087313884598
0.015679278720013283,5.7396993026422845,58.36319642865269,2.3896875544155742
0.01425212844891998,1.3385501035787657,64.23800018139936,2.2895968210116284
0.010318679725483412,4.584969583365094,58.40319284648402,4.9203138500742085
0.02425787692847769,0.1551103257157831,63.20822759870987,2.582528171689411
0.026849655156283875,1.8971852198383772,51.772593451238095,2.993280279608288
0.0363815086870332,4.489394685220031,73.53346568690505,2.7990461469893315
0.012354189667639761,6.296839563899608,79.95056917410682,0.9950200457484649
0.011776038006514859,7.1512798060549985,68.73114949578512,4.914738643420876
0.011295246487382804,5.314366949399583,73.31767734703836,3.527248806959568
0.014833025822462285,1.4061873478759028,59.87655121314125,1.359385759533791
0.027697829046747287,2.3341969645137697,86.43601375546214,3.3073804127875728
0.016708608290718966,7.022443842624142,50.12831723960092,3.207926777337404
0.01161358292771711,1.6832039417919862,51.4868164197887,3.9641894461957
0.011181527971309564,3.387546271033404,51.475130924309504,4.3288036339605425
0.010100510599060817,1.8508457704503591,59.186997160604854,4.355518739192316
0.024289986552763293,4.456278975279204,90.28244961725909,4.788038087829628
0.016962699950000836,0.2906302161164578,58.1935961381154,4.363910297780284
0.018790259354860804,1.7804168183880038,58.71350864731952,4.523155997499484
0.010040803250923732,2.317656703874739,75.71712543352893,4.488243809126908
0.017197062918373675,4.01775589915856,58.69261664173042,1.6752834444048998
0.011635752175017732,6.758418993308979,70.81250632692493,2.516244186992941
0.011338093644116136,4.227928407466912,52.378638982588384,2.4220506152482844
0.01099188506929288,2.8532069505401694,87.98471698148396,3.5657848363034867
0.012514354150706761,7.72582525907854,51.764650882901066,3.4675995829261845
0.03869147650428617,4.338990583746597,53.938315937480866,4.653139688512853
0.0143480160741529,2.6038681538351685,91.12471410918111,3.3582619831980853
0.010559140718093368,4.393274819090622,52.720617922961644,3.3954883148722717
0.04282595225954993,1.5150563969925153,62.46249196638582,1.7182089500854238
0.013897595571299156,6.579285054904001,58.556559837982704,4.581468214484708
0.024333934279757108,7.4573797529856565,86.08154447820829,4.871169445284138
0.02016223799769578,4.008608969960195,53.99971516758945,4.573638172284047
0.011955937487034139,3.2383252106711504,73.6795730727322,2.869087313884598
0.01761897490957482,6.754086832674334,61.33373774112436,1.5534259915232962
0.015044348490075044,0.2733328151673824,61.805335532825495,1.9579999835330026
0.012306616359174185,3.9532058331195925,59.088462196719995,4.5869108768541675
0.02425787692847769,0.1551103257157831,63.20822759870987,2.582528171689411
0.026849655156283875,1.8971852198383772,51.772593451238095,2.993280279608288
0.03636481390216445,4.493507535701376,73.55085403985105,2.8019175675356665
0.012354189667639761,6.296839563899608,79.95056917410682,0.9950200457484649
0.011776038006514859,7.1512798060549985,68.73114949578512,4.914738643420876
0.012374035194919298,3.8638300756600827,70.00504825944495,3.0757039013230076
0.014833025822462285,1.4061873478759028,59.87655121314125,1.359385759533791
0.03040408696960365,1.147419002349734,93.17618802735481,3.778332069024859
0.01563909603851203,6.8538342344692245,53.335029418904845,3.7305211383640486
0.01161358292771711,1.6832039417919862,51.4868164197887,3.9641894461957
0.011181527971309564,3.387546271033404,51.475130924309504,4.3288036339605425
0.010100510599060817,1.8508457704503591,59.186997160604854,4.355518739192316
0.024289986552763293,4.456278975279204,90.28244961725909,4.788038087829628
0.016962699950000836,0.2906302161164578,58.1935961381154,4.363910297780284
0.019211619569236074,1.7861244239820933,59.13780541158487,4.555974289960763
0.010040803250923732,2.317656703874739,75.71712543352893,4.488243809126908
0.010884014920079534,7.471333187931164,54.65522539020611,0.864119249830396
0.011462964969311259,7.435866418303478,71.00148320902039,2.3853086539539685
0.011296454452514381,4.143145290462904,51.2487527735138,2.4805297332935528
0.01099188506929288,2.8532069505401694,87.98471698148396,3.5657848363034867
0.011955229155937032,5.9059028610975695,51.64319630177447,3.828877533474871
