H0,Om,n
73.16737303671606,0.26490770193875335,0.020090442243478175
72.74300807980457,0.2768731341771445,0.0023740188042307097
72.72803959499007,0.27654356005349867,0.0021382212773758402
72.98001924062989,0.28077471993724695,0.006426671122591396
72.80996264250479,0.28199889294040903,0.004378611326906694
72.95653361059678,0.2868961988013098,0.012012266050211164
72.65954008018299,0.2806439564645296,0.002706416554128349
72.875809672658,0.2803164309096851,0.0037045397324767674
72.83702258312422,0.28078226245072824,0.00015227828179688319
72.84580475527098,0.2727722648860757,0.0018277046139399278
72.65755042074234,0.28273051643432545,0.0008688740160529874
73.10756694908865,0.27655603658401634,0.0019118032719356872
72.7722331399198,0.2779493752885565,0.0034957751690701724
72.82145310304593,0.27704247679807614,0.0027828234838829574
72.67587356857487,0.28079130344540776,0.007262144234683223
72.83508292466598,0.2829063059368135,0.012084273329285099
72.9466110499046,0.2751176421112095,1.6685429640330915e-05
73.16193378619484,0.2717527674422482,0.010918831453463493
72.96184540258942,0.2789929279994106,0.020416305841087265
72.6862225239103,0.287955452855369,0.018735261271159216
72.75369560423607,0.2794531312837861,0.008628375244039692
72.86561257807742,0.272671110395694,0.010522089520226484
73.00482107712972,0.2801593444492106,0.016720379160050418
73.20858828782296,0.27846670951870317,0.005481117193449003
72.63601473414735,0.2860180220343334,0.003715178241183571
72.97239252009993,0.26980949971017615,0.004833107291846788
73.01535663339675,0.2694103484884054,0.002791683583882947
73.02379390970299,0.27068490076243706,0.002670176389865185
72.95552724157002,0.27089123333393295,0.010419337682493467
72.82808261361912,0.27573075858734813,0.002074340056321612
72.9727413026485,0.2720340266518655,0.011432824931052635
73.0665020998189,0.2730445857048965,0.009037224079812547
72.95451980905544,0.27237888341991423,0.015945420524391633
72.85390648409563,0.27206325702355916,0.0003219648482740701
72.97777696878298,0.2783960116364348,0.005877034921573074
72.71919602504978,0.2939159966284648,0.004187885631600562
72.90667105306389,0.27789400044021206,0.0024963538362631826
72.94158042812622,0.2854267257388846,0.0011516624889435344
72.7375952159882,0.2785048743919901,0.0029637358022263673
72.82110848040001,0.2834215760765759,0.0018432407633414954
72.83867361617054,0.2782750588097859,0.0005269061856640427
72.78670126774949,0.2727606553956494,0.0007804524505776005
72.68163049578048,0.2870081292845833,0.013857691362662785
72.96937735045792,0.27117735114113584,0.0027097880371852847
72.75969493300815,0.28343020720374495,0.007787181536886543
72.84229061858582,0.27360974039369673,0.0008629481172119258
72.85499973596208,0.27540457184134004,0.0018655123570080396
72.90898396334279,0.27782508604142114,0.01482241032855071
72.9651415844668,0.27542894720633465,0.0007320323999030422
72.97760273616487,0.281119846801277,0.011770422128674296
73.1035868705706,0.2728942947049476,0.013037918198864141
72.69940658266107,0.2834489089595444,0.02126886729441726
72.8198719723562,0.27685386379279603,0.009754942787372232
73.06347012640815,0.26685381027856875,0.019082399458302042
72.79534319066705,0.2774771266847065,0.009248007458936744
73.05325154396466,0.2791213684167004,0.004699749807505314
72.48771749274374,0.2823616826000923,0.0014970439267832946
73.10199319294821,0.2685001971225802,0.005868585219094202
73.11594519783633,0.27032278279059074,0.006305768113274106
72.85724868261862,0.2772532188087672,0.013337263267853405
72.8426198223564,0.2749970564986751,0.0012846994363970448
72.86574779017563,0.27371500474285504,0.0009819202130270737
73.05171267623757,0.2698253441530705,0.012829775502332004
73.03723863997165,0.27004367726616374,0.018412414859848524
72.91611722532072,0.281687348067364,0.03678327274778128
73.08821718668057,0.2698688549484078,0.019366531278582802
72.94760413941503,0.2745177307510394,0.01673605318066278
72.77198652194612,0.28211770124626306,0.012557656252125508
72.72424371116232,0.2863523389534504,0.0015227930277441565
72.91596733901649,0.28904967813933624,0.004504034981926759
72.85821609378954,0.27559027393970165,0.0006944368789020524
72.84890981733326,0.2832933731653576,0.009334892259849988
72.91293009653862,0.2802814702848479,0.0066080580723391034
72.86793655254843,0.27322187915729335,0.0026387058546159248
72.80970812742673,0.2828363397007427,0.00565966984344189
72.90559677253673,0.27627645070054274,0.011228056328120413
72.90344079764843,0.27654133013295434,0.005987617844775656
72.86925688483866,0.2760138623848817,0.00036230401616635117
72.8896739294605,0.27330706568862906,0.0007491483167736228
72.77548635583186,0.2861566708658444,0.02902014766317689
72.99000431242177,0.27530788226075087,0.0028423929889408906
72.81362758778927,0.28176421720803974,0.015296602358750766
73.06722192277083,0.27048259840412125,0.010239038474432877
72.72213944805394,0.27938186395699116,0.019922630863302874
72.72400730946907,0.2805561132225106,0.00012409636372448258
73.0312399451782,0.27326119924220393,0.012106696138347235
73.172004459917,0.27039545597646336,0.024522175914696433
73.07314637559232,0.27880302441556737,0.008043988054010109
72.56839549343707,0.28868436098562744,0.005731801950680779
73.11533860976549,0.2720357401657099,0.00702003840503398
73.07764416392624,0.26708558367982205,0.005411653737288006
73.0061062771215,0.27798935037944006,0.007317428379552527
72.82559293638897,0.27822895601605574,0.010725340138934012
72.82211012316712,0.2762271755520702,0.008296793283920505
73.1844918764218,0.27429210158372264,0.0053454143609824555
72.8325129532439,0.28366326602858843,0.004499973706322256
72.91889087477308,0.27696065930597064,0.009457950000615374
73.06280537615974,0.27540058294720055,0.019601020621615665
73.1437600219569,0.2705429443743906,0.01188690737577611
72.87676566380054,0.27502660295206516,0.01965249551093744
72.58498728724355,0.29336206836022466,0.01368759181239665
72.88575336340512,0.28703378656695616,0.0068079198037055
72.6460660236885,0.2823205747794037,0.012426561779227133
72.80912650749644,0.285876170351453,0.013588722115277433
72.92037273015455,0.2788754552379601,0.003971195290309412
72.84709502195085,0.27685360713903673,0.0010172589465493515
72.71807196521235,0.28644441414896976,0.004035323851446433
72.97670608198987,0.2773057833717022,0.002917464218094635
72.76998105462933,0.2797034078853673,0.004789455251122392
72.86709050792271,0.2755304915923462,0.0006819432865969657
72.86619060345602,0.2728315827656958,0.00035186735746665183
72.7089783422314,0.28198845672407263,0.029087074263902772
73.00750209299544,0.27372517786522554,0.002822592825748276
72.95890825801104,0.274164112378201,0.010957984057592476
72.86091696970836,0.2731898234886144,0.0008147826792018337
72.82204566956831,0.2790140148843005,0.011937330121150119
72.86617466253598,0.2777781373161981,0.004590178213043044
72.95576541308834,0.28109551220111867,0.0178779593720357
73.23128839522224,0.2681998304005066,0.029607820912630048
73.16708799260348,0.26775542175456635,0.0021567645860539678
72.87899452021412,0.28216401331227803,0.002912896135202731
72.9861246433386,0.27512318771018834,0.004288797969311314
73.04670007614601,0.2668720905097776,0.003023318374606695
72.75429223812166,0.2829099732675594,0.006968614665389003
72.86591147956723,0.2726402999934456,0.025114869258845263
72.70085614674213,0.2818031049680399,0.006034299964630888
72.9650184870969,0.2774708118206112,0.002258872723797605
72.69877613394873,0.2838175401081674,0.0016000803530580006
72.99425352575452,0.2721925322263369,0.007133693297455097
72.82125123530078,0.27996253688732387,0.011489000830954662
72.88784532011528,0.27388299319059883,0.007474702228099363
72.99457517013502,0.2716737650116356,0.027636208593084435
72.69878047370283,0.2804877721673485,0.0035304357308117568
72.9144996104641,0.2848380558106604,0.009245189061727114
72.7956014980713,0.27688319785243065,0.014574527212556799
72.83502149794042,0.2864258150677211,0.0038530846358836223
72.93777742707897,0.287664556406977,0.013857234012291551
72.8483573039012,0.2755515128812162,0.0012464409239145617
72.83849146003328,0.28047139221197226,0.003013831665324659
72.95140857855353,0.27897601901517355,0.0002873189677655742
72.71162167263533,0.2752738865333204,0.009214030031624654
72.93132738038274,0.27608019563656394,0.002256751301444921
72.79867708392744,0.2845099156460641,0.0010177092006867661
72.64174164915988,0.28736058945476034,0.0363308899128644
73.06370049006577,0.27147530766045885,0.004648303976559009
72.77966171269537,0.2799275044684065,0.006823654921673223
73.01767810264566,0.2684495712747159,0.006015537718849736
72.68425094980302,0.2808155102913126,0.023246706982624384
72.7102221730892,0.28439440577291475,0.007194343191504149
72.98292507058957,0.28130713236239946,0.0013691519659896952
73.11949616811985,0.2708233666122831,0.02505408022830307
72.86695843242643,0.27531487391178827,0.0026939505747875093
72.77194364389771,0.2863305998523412,0.001555537156020182
72.9422050906505,0.2708015341782744,0.003577463612356885
72.85414882159708,0.2742421915218068,0.011381398611043748
72.67787290554347,0.2828255210742458,0.001190594640112657
72.89693318188286,0.27770775716893475,0.011200436418129022
72.61918483530387,0.2830283209479753,0.008785644929130764
72.77347937704137,0.2820629142913316,0.003396575358186953
72.78265970941412,0.28171759046651956,0.003616999260129746
72.82399571737199,0.27039789937190284,0.01936769201223488
72.64538749002148,0.2784502616826971,0.018986213110388055
73.0583586465937,0.2771644871759333,0.007834290294591846
73.00648687898168,0.2712546833335167,0.027613224800170172
72.7859307571487,0.2780282845376247,0.003735539405862176
72.96683038172571,0.277295625480824,0.004877127691709813
72.75407238593948,0.28455093085946753,0.024254036216096144
73.08671254144201,0.27823253529506276,0.004811037267348865
72.99400431479876,0.2789567860860699,0.04182099558431173
72.88599595270415,0.2714600093189057,0.0016880813369762743
73.12401448104009,0.2768299854184301,0.008112114092409395
73.0679899055285,0.27470934957180543,0.0021947536247596934
72.92173969376903,0.2735144045596019,0.007740936560316623
72.98486207528991,0.27641878621112304,0.001157413148539573
72.96385437486504,0.27691172443756434,0.0002777297565442994
72.93810170206103,0.28076533001199866,0.012306860782436195
72.8773767706814,0.2752576758704865,0.006568620801387735
72.95326559268247,0.2769196236634371,0.0035624063282473925
72.98125931525612,0.2736048122990842,0.0056951803774844875
72.73675442648829,0.2777965282492696,0.013036316481515542
72.72911157370525,0.28393011900343035,0.006137410505046945
72.87668449063456,0.2797299233045746,0.002271752100843637
73.16515256525962,0.27688715784625056,0.019841749983406397
72.80422523962218,0.276510245046077,0.00015791230618576822
72.76263681707883,0.28428088480928454,0.004037453092509656
72.88298018401129,0.272686565720442,0.013042200221829415
72.851949518051,0.26977097091629687,0.0004392956644185442
72.80697791894826,0.27805632730442503,0.0017053866698762748
72.79557524446328,0.278937149136489,0.011250945602974084
72.6035382846188,0.2801203072085493,0.018156627424683092
72.93905487560103,0.27760318896317526,0.0026297634452334363
72.99331678029564,0.2759305462449082,0.0035061049217044744
72.85146991804544,0.2725508731126666,0.013996177857163125
72.82934602615971,0.27528549379591727,0.015834497917108496
72.9425626755371,0.2763270225349289,0.01429386686458484
72.93077111396255,0.27129611784660984,0.01892591317818078
72.65790620592907,0.2859593591507904,0.004626683807850286
73.05345392850715,0.27812238820325613,0.004487037448345226
72.7846769033878,0.27852695923272847,0.004006660594623758
73.02107202050327,0.2838725129727632,0.008580229909059829
72.93735983249303,0.2794218845773227,0.01575446798049278
73.13789306199325,0.27337760434695124,0.002456019084643447
72.73379096302676,0.2856460063582579,0.001929941526610063
73.13294909759085,0.27579916525325576,0.00041028114634932954
72.9957762298007,0.26548972075864957,0.0046256327084142354
73.31318795952545,0.26192559591468106,0.013637794950299823
73.10254980266139,0.27570785087775346,0.0007497248013384042
72.62346586597539,0.29250110121492806,0.0021458070544379034
73.00989046393951,0.2685352737124666,0.006868576749736348
72.98109413826637,0.27577691672905447,0.0019071195375751989
72.94283725011012,0.26882852866301804,0.003735744313681722
72.94830139614798,0.28092979752666714,0.001464259841859926
72.69008860362578,0.2870882529132891,0.015387932246468897
73.00545353793032,0.27245917405779824,0.011809719243843738
73.07107457283622,0.27760027434159057,0.010257412376274366
72.79662635581872,0.27638240104433454,0.00038275715173857056
72.71847019241935,0.2891487458711371,0.0022137260404138832
72.72723455345354,0.2699294803195107,0.0070035697834731105
72.7498043116764,0.2748907761468295,0.002184530199037202
73.05275108512569,0.26985974683637254,0.006514190026819403
72.76256897216487,0.28077541991445015,0.01557818260521368
72.91595812249523,0.2861279717454265,0.004667465112561625
73.00848257254471,0.2751138836412803,0.007125424280467682
73.01675975790083,0.2708282709914781,0.0010301446605639306
72.83690368500018,0.2740038654836547,0.008645492796855798
72.79975936094571,0.27913123901876763,0.002138944593002428
73.0004527395352,0.27299440515874335,0.009018160259898562
72.9703225032523,0.2737687619264774,0.02864622366093157
72.63347381492787,0.28105271458911557,0.014247090679402837
73.09355917422883,0.27698603405462086,0.00651213351552687
72.8651872096257,0.2793044553871618,0.0010043227578896315
73.06904072191224,0.27634529921674417,0.0327276398706385
72.7848010036493,0.27610011385894606,0.024629250416303067
72.94547888026214,0.2707464671554387,0.007735538349949439
72.79184552223123,0.2826519395188874,0.0008707645194361898
73.04391460453982,0.2775721231883731,0.0012743985117015973
72.74008907130543,0.2817948296873651,0.0034936138901422963
73.24185273840605,0.2681254968680252,0.007711923518898453
73.12016619806785,0.2702853427122743,0.012239156841278808
72.64458739002282,0.2833133956621949,0.01838220586433953
72.82758031942215,0.275794831017861,0.0016837193067156405
73.002854132413,0.27779619737448313,0.001352520464380257
72.84934348570549,0.27678078028425435,0.004790078847243965
73.0099573461768,0.2712708665421824,0.0026047867324093055
72.56715739326252,0.2874900597760593,0.01340144966223467
72.91500919316672,0.271651837363375,0.018823681346448642
72.80693849052041,0.2874303945563522,0.008604058548760198
72.85210191628691,0.27306294969740313,0.014059135634938094
72.92631319730737,0.27287590082561813,0.008860616703655073
72.8051923090431,0.26943333979893036,0.009137603341769577
72.79788897719477,0.2810967899916451,0.012503984909862351
73.1750680349134,0.2725786774125025,0.0027405170226397838
72.98976275211413,0.27770776576040623,0.015256612155168938
72.84794582199525,0.2782022777403909,0.004154736303519736
73.02404942529209,0.27212751403113944,0.010180472383293143
72.89350269387982,0.27666314801571074,0.0006095286940344773
72.92221018182798,0.2731697848486166,0.010605478753460717
72.77512615634147,0.2788048777138862,0.0009709051859967332
73.13849681473684,0.2741751923872418,0.012932405359691104
73.0973983748969,0.27623763864698847,0.02472224022958178
72.81383060035387,0.2793901102627875,0.0035410630573729776
72.95677533152241,0.2755704588053401,0.01553446491303503
72.8917386514258,0.2783570391873174,0.007291281568697752
72.92630101888915,0.2746877720983041,0.007518100729702269
72.7883550834045,0.2897505618304564,0.02051403689080279
72.960103560873,0.2656029831757023,0.015322660107206733
72.71744771217297,0.28531120473733523,0.0009253568353963966
72.9501442078925,0.2729056417420939,0.002189298024073926
72.80472059829081,0.27766295513284633,0.006344480325403068
72.97690281292493,0.2734850788948323,0.0005590717745039695
73.19633182807549,0.2665120232140914,0.013508246957209792
72.80504192797154,0.26744179227429304,0.009010611984004206
72.95621315950082,0.27598547768370846,0.0022802484317014423
72.90533349994037,0.2806222732529729,0.0020556468479569017
72.86106022126776,0.27579857520061857,0.032402776983262147
72.91348065167942,0.27350867725284544,0.0022257502948176185
72.64888813128627,0.2832692319200905,0.008716795577513713
72.73315501078295,0.2810840080408433,0.003337483516411342
72.9049582374693,0.27805164697945,0.010382064792237581
72.96264985481292,0.27122141009223266,0.008857713768026425
72.98252888082176,0.27095201987134093,0.008768860013540328
72.77130860465968,0.2794123570746577,0.0020081369997643405
72.70697867344508,0.2850937778975686,0.03516933775531087
72.94342981954843,0.2729375783248804,0.00513209033683721
73.01559442104859,0.28083881850657777,0.010469654299115746
72.91036744289806,0.2760007847390414,0.0018955219530459718
73.01680771417034,0.2727743268752552,0.008871287204855782
72.96189034178954,0.2763147859427986,0.0068106984596732825
73.02262302261596,0.273671924417545,0.020064026143265287
72.84196182175657,0.28011697392940293,0.0006323202567297518
73.28895150561011,0.27811629725113995,0.0190198315268562
73.16718114363722,0.2741875219925605,0.010541273304707176
72.88999730835711,0.27569971181488795,0.0036703091457858583
73.0849153012686,0.27055231789824497,0.016204802545399438
72.80682269765357,0.28078600373502904,0.011985704655773774
72.76728845473997,0.290408605015942,0.039958087218426655
72.9130898937928,0.28032587088175753,0.01438615814199443
72.66981808677887,0.2908976272573527,0.01082718744052924
72.79515882818798,0.28680144958014986,0.0036350696711995372
73.10859476161798,0.2677036987816654,0.0021682786520536824
72.76502201255131,0.277980968690461,0.005867237661891929
73.01261249389594,0.2764065511029117,0.002207440312609801
73.11724162734811,0.27099119503145525,0.012910345564965101
72.93679846665306,0.27308292887413543,0.004824088576756914
73.02450398390461,0.27998252849257527,0.007692996505683189
72.94413746264024,0.2793788146438228,0.010574447814982473
72.66881938833079,0.27891845555111217,0.023355560732170884
72.95470096229502,0.2730003897132403,0.0014400587806213437
72.76922801595833,0.2783415490206172,0.004100627965195429
72.85961109349445,0.28422337113047774,0.004838831669573419
72.75408555436253,0.28369036755009824,0.0037488551491185666
72.92175274084204,0.27542283047403626,0.008926908472924891
72.93928185391913,0.26870961534165066,0.0021101319533253504
72.77917307116036,0.27345116826557414,0.007605379450288545
72.91336073557407,0.27521228673509895,0.027624132552385692
73.17181502361932,0.2664703324761621,0.00037224510395778704
72.79666953099114,0.28189348965049366,0.003562508520515094
72.7696881882774,0.2842845474859119,0.002148179749921914
72.91201629938577,0.2747040558655064,0.02324485460779382
73.20737283059766,0.27023380857978735,0.0031383536567531423
73.06011935238206,0.273072455857734,0.01607643373962154
72.84012110413795,0.2776645036652825,0.006248523079531481
73.06636730255539,0.2763262581777733,0.009191473819757174
72.8567839740918,0.27838481468799586,0.007396431335443036
73.03780778518164,0.27513258835364063,0.001257067868653094
73.11281559426422,0.2682757407515409,0.012682714338999482
72.98793055938603,0.27682357722829226,0.012259535566727393
72.82583557222695,0.27638183925280096,0.011570169880250046
72.55629617433841,0.28303966252458246,0.004155459683662464
72.84375859196881,0.2815602133622278,0.011472594526408031
73.16149012965086,0.2725592528397647,0.008112958228731235
72.86633151504408,0.2743141826734424,0.0009200545379783025
72.83368291265266,0.2778713890438166,0.002400096257988431
73.08977137235233,0.2771993674330971,0.008136122251628873
73.11589990362634,0.27273116543804093,0.002070563129008862
72.7296043261351,0.2821110149361546,0.008925623321960497
73.10100298025377,0.274479161639336,0.011481530046890275
72.817015133826,0.2866894216493441,0.0148130620076961
72.91679328886772,0.2771820139324186,0.013403366985085749
72.9400632404775,0.27363504038965586,0.00046869590154175475
72.9256220801398,0.27828193370950005,0.028628845270645645
72.76614794264248,0.2802636813950207,0.004335334524403683
72.89698810297253,0.2837196479932343,0.007772741534607726
72.67247395502572,0.2793922354232863,0.009122639420266726
73.0062400150037,0.2757888033664337,0.0005150295397969851
72.74054351261147,0.27606585284554847,0.002340660789377235
72.91275053184013,0.27755869891415497,0.027777260187302654
73.0237084673959,0.2756967687770311,0.0135847174160228
72.86165796098895,0.2804562043774056,0.005024982221991646
72.73203878983536,0.29485612213947315,0.00020715171703324965
72.88879898087808,0.2781089117560224,0.0067483669837987426
73.10048440746218,0.26530159387527963,0.006738786526682149
73.01161893309774,0.26939740496140696,0.02495282479179847
72.8317584186463,0.2804664520617987,0.0015987594387746468
73.07064795711476,0.2757435521708738,0.018765029760502323
73.03631231039176,0.2801843223267928,0.004137336846514905
73.0823821236056,0.27052887737244163,0.0025574689863457943
73.02188258847342,0.2674325207696255,0.01822468733357792
72.9085476003517,0.27497649915203765,0.016017999434325927
72.93425728822123,0.28685470172260036,0.043642329730439196
72.7046879962117,0.2820649165553961,0.005017837580707445
72.82513009212974,0.2863663878689594,0.0007604799751290236
73.08632101129324,0.276192161386127,0.0034843016438994463
73.01161459654202,0.27550055527497097,0.004606629754189438
72.76649938667136,0.27944773576370974,0.0012137631033640028
73.21375038442201,0.27258657268385766,0.016261820341796303
