t,a,rho,rho_dot,Theta,mu,H,H_dot,energy_density,pressure,charge,friedmann_residual,continuity_residual
2.89,2.636825303899609,0.19499064298126345,0.14666080920114388,2.9218855581457426,1.6119222038124097,0.15956884314217354,-0.057975908427858484,0.07925114637352268,0.041048863614283684,1.1236102527122116,-1.883118661005767e-12,-1.3877787807814457e-17
2.9,2.641028595121188,0.19646892120199486,0.1489641221110302,2.9378457198865164,1.5801876458286255,0.15899324513725804,-0.057144256244568904,0.07868042684935604,0.03989390485812444,1.1236102527122116,-1.608768673833083e-12,3.469446951953614e-17
2.91,2.64522347064265,0.1979693197219343,0.15108572584238805,2.9534909133779714,1.548933631332268,0.15842594652679817,-0.05631605122307269,0.07811995441029641,0.03873585187757943,1.1236102527122116,-1.6080747844426924e-12,6.938893903907228e-18
2.92,2.649410088538636,0.19949004720452854,0.15303077572154508,2.9688260889438642,1.51818840451675,0.15786691218856105,-0.0554914234722659,0.07756960661434939,0.03757509709060236,1.1236102527122116,-1.552383221969933e-12,-2.0816681711721685e-17
2.93,2.653588607366975,0.20102936395362128,0.15480444045602365,2.983856457842469,1.4879759587489552,0.1573161057001258,-0.054670502889987406,0.07702926151465918,0.036412031982064705,1.1236102527122116,-1.5262374697400105e-12,-2.0816681711721685e-17
2.94,2.6577591861212424,0.20258558193057286,0.15641187924176755,2.998587451295549,1.4583163440551552,0.15677348934127447,-0.05385341912025402,0.07649879766550283,0.035247047009024264,1.1236102527122116,-1.7598700274845669e-12,-1.3877787807814457e-17
2.95,2.661921984182952,0.20415706455564597,0.15785822158241328,3.0130246825664013,1.429225970391638,0.15623902409710377,-0.05304030150925011,0.07597809412732197,0.03408053150437203,1.1236102527122116,-1.6591034102120261e-12,3.469446951953614e-17
2.96,2.6660771612746026,0.20574222632163014,0.15914854967059097,3.0271739120645047,1.4007179036573782,0.15571266966055605,-0.05223127906189769,0.07546703047300421,0.0329128735804335,1.1236102527122116,-1.6098788968577082e-12,-3.469446951953614e-17
2.97,2.670224877411463,0.20733953224201315,0.16028788312675407,3.0410410153317744,1.3728021520797806,0.15519438443657124,-0.05142648039580629,0.07496548679160508,0.03174446002969298,1.1236102527122116,-1.5935724961835263e-12,1.3877787807814457e-17
2.98,2.6743652928539507,0.20894749715833202,0.16128116594099545,3.0546319538543965,1.3454859410838356,0.15468412554604377,-0.05062603369535511,0.07447334369271125,0.03057567622515062,1.1236102527122116,-1.5848294898646031e-12,-2.0816681711721685e-17
2.99,2.678498568059801,0.21056468492713715,0.16213325542869797,3.067952748557053,1.3187739752757155,0.15418184883034602,-0.04983006666476948,0.07399048231012048,0.029406906019276206,1.1236102527122116,-1.6558004967137663e-12,6.938893903907228e-18
3.0,2.6826248636360126,0.21218970750545815,0.1628489130231473,3.081009455843555,1.2926686865833796,0.15368750885652038,-0.049038706480220025,0.0735167843047642,0.028238531641692363,1.1236102527122116,-1.6112666756384897e-12,0.0
3.0100000000000002,2.6867443402911615,0.21382122395347572,0.16343279674103867,3.0938081460570652,1.2671704679342832,0.15320105892254043,-0.04825207974158121,0.07305213186775947,0.027070933596021557,1.1236102527122116,-1.6102258415529036e-12,1.3877787807814457e-17
3.02,2.6908571587871584,0.21545793936856675,0.16388945514663086,3.10635488419098,1.242277892190797,0.15272245106356117,-0.04747031242295831,0.07259640772228329,0.02590449055535521,1.1236102527122116,-1.5758228055773316e-12,-2.0816681711721685e-17
3.0300000000000002,2.694963479891418,0.21709860376648718,0.16422332266884918,3.11865571272463,1.2179879162721616,0.1522516360582997,-0.046693529822974505,0.0721494951255942,0.024739579257077916,1.1236102527122116,-1.5341061754270413e-12,-2.0816681711721685e-17
3.04,2.6990634643288924,0.2187420109217979,0.16443871611882352,3.1307166364235774,1.1942960706267778,0.15178856343601344,-0.04592185651422032,0.0717112778704205,0.023576574396586676,1.1236102527122116,-1.6429912985671535e-12,0.0
3.0500000000000003,2.703157272733878,0.2203869971782085,0.16453983227005137,3.142543608957502,1.1711966343810163,0.1513331814842377,-0.0451554162919606,0.0712816402856423,0.022415848520175956,1.1236102527122116,-1.677741279237921e-12,-3.469446951953614e-17
3.06,2.707245065602386,0.2220324402405974,0.1645307463814019,3.1541425212101077,1.1486827965921078,0.15088543725658535,-0.04439433212270247,0.07086046723725128,0.021257771917356335,1.1236102527122116,-1.605937605120289e-12,-6.938893903907228e-18
3.0700000000000003,2.7113270032442918,0.2236772579561212,0.1644154115381567,3.1655191911293143,1.1267468041679922,0.1504452765812548,-0.04363872609195858,0.07044764412857185,0.02010271251224222,1.1236102527122116,-1.6099205302211317e-12,2.0816681711721685e-17
3.08,2.71540324573528,0.22532040709150425,0.16419765870428787,3.176679354986625,1.1053800970759673,0.15001264407035483,-0.04288871935146399,0.07004305689984816,0.018951035754439627,1.1236102527122116,-1.5511203432794218e-12,0.0
3.09,2.7194739528694147,0.22696088211521945,0.16388119739485948,3.1876286599383206,1.0845734314831308,0.14958748312929787,-0.04214443206632099,0.06964659202812643,0.01780310450948964,1.1236102527122116,-1.4947210136284639e-12,-1.3877787807814457e-17
3.1,2.7235392841115096,0.22859771398861475,0.1634696168722394,3.1983726577545,1.0643169915423094,0.14916973596695088,-0.04140598336145671,0.06925813652639531,0.016659278948627367,1.1236102527122116,-1.5951823195692327e-12,-6.938893903907228e-18
3.11,2.7275993985494615,0.23022996897071593,0.16296638778801342,3.2089167996095616,1.0446004905326531,0.14875934360647802,-0.04067349126774792,0.06887757794228576,0.015519916438291172,1.1236102527122116,-1.694269724517028e-12,-6.938893903907228e-18
3.12,2.731654454847056,0.23185674744206614,0.16237486420290828,3.219266431839889,1.025413262052616,0.14835624589648044,-0.039947072668173385,0.068504804356961,0.014385371429498774,1.1236102527122118,-1.6141810110781307e-12,0.0
3.13,2.735704611197186,0.23347718275131757,0.16169828591687704,3.229426792569057,1.0067443419655755,0.14796038152244606,-0.039226843243457106,0.06813970438368556,0.013255995346487939,1.1236102527122116,-1.602037946746293e-12,-6.938893903907228e-18
3.14,2.7397500252742715,0.23509044008386512,0.1609397810487584,3.2394030090964465,0.9885825418152322,0.14757168801947548,-0.03851291741763113,0.06778216716565652,0.012132136475928097,1.1236102527122116,-1.6010942571753617e-12,0.0
3.15,2.74379085418779,0.23669571535947267,0.16010236882160653,3.249200095991392,0.9709165143281918,0.14719010178492178,-0.03780540830340061,0.06743208237403428,0.011014139855521986,1.1236102527122116,-1.5286105714551468e-12,-6.938893903907228e-18
3.16,2.747827254435738,0.23829223415797798,0.15918896250606235,3.258822953803427,0.9537348116644052,0.14681555809175767,-0.03710442764764663,0.06708934020585693,0.009902347163009851,1.1236102527122116,-1.4722528751676123e-12,-6.938893903907228e-18
3.17,2.751859381858246,0.23987925067499322,0.15820237248003532,3.26827636831845,0.9370259370139291,0.1464479911025222,-0.03641008577659517,0.06675383138143824,0.008797096604996755,1.1236102527122116,-1.523961512539529e-12,0.0
3.18,2.7558873915913744,0.2414560467083247,0.15714530937276022,3.277565010299962,0.9207783901132918,0.14608733388387352,-0.03572249154113708,0.06642544714164778,0.0076987228062116685,1.1236102527122116,-1.6067008834497187e-12,-6.938893903907228e-18
3.19,2.759911438021301,0.24302193067633338,0.1560203872647262,3.286693435660074,0.9049807072142956,0.14573351842162421,-0.03504175226243189,0.06610407924530236,0.006607556699243813,1.1236102527122116,-1.6157769566760294e-12,-6.938893903907228e-18
3.2,2.7639316747390965,0.24457623666935793,0.15483012691509462,3.2956660860050087,0.8896214960034349,0.14538647563615212,-0.034367973677324075,0.06578961996632363,0.0055239254141238245,1.1236102527122116,-1.605340860244553e-12,0.0
3.21,2.7679482544952467,0.2461183235322611,0.1535769589943933,3.3044872895029354,0.874689465958045,0.1450461353986037,-0.033701259884090784,0.06548196209064704,0.004448152168841341,1.1236102527122116,-1.603911448100348e-12,-1.0408340855860843e-17
3.22,2.7719613291546503,0.24764757397930515,0.15226322730550268,3.3131612620362194,0.8601734545641546,0.14471242654761718,-0.0330417132885721,0.06518099891319741,0.003380556160589701,1.1236102527122116,-1.602717958348876e-12,-3.469446951953614e-18
3.23,2.7759710496522008,0.24916339374187202,0.15089119197492148,3.321692108597181,0.8460624497944925,0.14438527690642802,-0.03238943455032328,0.06488662423470465,0.0023214524572161763,1.1236102527122116,-1.5905332606536149e-12,-1.3877787807814457e-17
3.24,2.779977565948522,0.25066521074729137,0.14946303260256494,3.3300838248917417,0.832345609229213,0.1440646133006566,-0.03174452252938378,0.06459873235859709,0.0012711518898742558,1.1236102527122116,-1.5788065299560117e-12,-1.3877787807814457e-17
3.25,2.783981026986127,0.2521524743291809,0.14798085135673658,3.3383402991174034,0.8190122761550166,0.1437503615765551,-0.031107074233229944,0.06431721808770663,0.00022996094624551378,1.1236102527122116,-1.5292211941186906e-12,-3.469446951953614e-18
3.2600000000000002,2.7879815806459636,0.25362465446844684,0.14644667600676267,3.346465313889568,0.806051992958801,0.14344244661975714,-0.030477184764275845,0.06404197672105999,-0.0008018183351876096,1.1236102527122116,-1.3948980859268545e-12,-1.3877787807814457e-17
3.27,2.791979373704372,0.25508124106416946,0.14486246288609658,3.3544625482909023,0.7934545121039503,0.14314079237456498,-0.029854947268028034,0.06377290405080113,-0.001823888469642966,1.1236102527122116,-1.2640999358382032e-12,0.0
3.2800000000000002,2.7959745517904704,0.2565217432336029,0.14323009977869572,3.3623355800185,0.7812098049518441,0.1428453218638094,-0.02924045288176851,0.06350989635906608,-0.002835956629396421,1.1236102527122116,-1.3729295478270842e-12,-6.938893903907228e-18
3.29,2.7999672593439917,0.25794568864052425,0.14155140872152322,3.3700878876036406,0.7693080686674396,0.14255595720931444,-0.028633790683469135,0.06325285041446932,-0.003837734746270853,1.1236102527122116,-1.5929618735199824e-12,1.0408340855860843e-17
3.3000000000000003,2.8039576395735857,0.2593526228520073,0.1398281487257973,3.3777228526984353,0.7577397314209614,0.1422726196526054,-0.02803504764170889,0.06300166346920139,-0.004828939612655424,1.1236102527122116,-1.6899398547209898e-12,0.0
3.31,2.8079458344154773,0.260742108720663,0.1380620184143196,3.385243762412257,0.746495456095754,0.14199522957630223,-0.027444308566899268,0.06275623325646819,-0.005809292980152203,1.1236102527122116,-1.6648488143644613e-12,-1.3877787807814457e-17
3.3200000000000003,2.811931984493017,0.262113725794716,0.1362546585649493,3.392653811666843,0.7355661426612154,0.1417237065257749,-0.02686165606223796,0.06251645798744701,-0.006778521658303248,1.1236102527122116,-1.7021523079918666e-12,-6.938893903907228e-18
3.33,2.8159162290762683,0.2634670697513324,0.13440765456752515,3.3999561055751806,0.7249429293948876,0.14145796923157253,-0.0262871704761336,0.062282236348559276,-0.0077363576105820495,1.1236102527122116,-2.0466545125330526e-12,0.0
3.34,2.8198987060421805,0.2648017518538915,0.13252253879016973,3.4071536618238967,0.7146171930890254,0.14119793563237945,-0.025720929855355325,0.0620534674986577,-0.008682538048795398,1.1236102527122116,-2.600857029744219e-12,3.469446951953614e-18
3.35,2.823879551835481,0.2661173984333068,0.13060079285780793,3.414249413055005,0.7045805483674497,0.1409435228982479,-0.025163009899151944,0.06183005106661414,-0.00961680552587385,1.1236102527122116,-2.9233351850344036e-12,-1.0408340855860843e-17
3.36,2.827858901430228,0.26741365039217324,0.12864384984367422,3.421246209239179,0.6948248462331611,0.14069464745417606,-0.02461348391443608,0.061611887149286344,-0.010538908026831474,1.1236102527122116,-2.517992758743759e-12,0.0
3.37,2.8318368882919667,0.2686901627305193,0.12665309637458497,3.4281468200327323,0.6853421719547925,0.14045122500410054,-0.024072422772071334,0.06139887630977709,-0.011448599057729068,1.1236102527122116,-1.2400011573099334e-12,6.938893903907228e-18
3.38,2.835813644340426,0.2699466040919377,0.12462987465075293,3.434953937110483,0.6761248423887618,0.14021317055537202,-0.023539894864262244,0.06119091957585044,-0.012345637732506277,1.1236102527122116,4.0294850789379666e-13,-3.469446951953614e-18
3.39,2.8397892999126912,0.27118265632887467,0.1225754843809182,3.441670176466681,0.667165402823738,0.1399803984437833,-0.023015966063019266,0.06098791843833509,-0.013229788857570108,1.1236102527122116,1.3099313300735105e-12,6.938893903907228e-18
3.4,2.843763983726799,0.2723980140858517,0.12049118463357408,3.448298080676169,0.658456623424815,0.1397528223592184,-0.02250069967965946,0.0607897748493224,-0.01410082301402902,1.1236102527122116,4.831898769985798e-13,0.0
3.41,2.8477378228456893,0.27359238439939915,0.11837819560506109,3.4548401211079685,0.6499914953463796,0.13953035537199204,-0.02199415642529929,0.060596391219955484,-0.014958516637459451,1.1236102527122116,-1.3509401930456022e-12,0.0
3.42,2.8517109426423723,0.27476548631829395,0.11623770031635268,3.4612987001112336,0.6417632265520031,0.13931290995902648,-0.021496394372986696,0.06040767041965989,-0.015802652095712483,1.1236102527122116,-1.763596213510965e-12,-6.938893903907228e-18
3.43,2.8556834667675863,0.2759170505484534,0.1140708462571506,3.4676761532183327,0.6337652373721339,0.1391003980286646,-0.02100746892269254,0.06022351577951308,-0.01663301776492606,1.1236102527122116,-1.9943491302854e-12,6.938893903907228e-18
3.44,2.8596555171146787,0.27704681909669987,0.1118787469168231,3.47397475119491,0.6259911559677793,0.13889273094923596,-0.020527432765008936,0.0600438310884058,-0.017449408101012254,1.1236102527122116,-1.85985948863987e-12,3.469446951953614e-18
3.45,2.8636272137874523,0.27815454494268815,0.1096624832724303,3.480196702112029,0.6184348135954869,0.1386898195755817,-0.02005633584783773,0.05986852059477203,-0.018251623710508744,1.1236102527122116,-1.985217545907858e-12,-3.469446951953614e-18
3.46,2.867598675067787,0.2792399917191037,0.10742310519855577,3.486344153348113,0.6110902398034417,0.1384915742769297,-0.01959422534403502,0.059697489006387605,-0.019039471417514938,1.1236102527122116,-2.8890778658308136e-12,0.0
3.47,2.8715700173841534,0.2803029334064239,0.10516163281396779,3.492419193544105,0.6039516575571054,0.1382979049649603,-0.019141145620673258,0.05953064149083077,-0.019812764327933753,1.1236102527122116,-4.498255934404227e-12,3.469446951953614e-18
3.48,2.8755413552810354,0.2813431540417513,0.10287905776765699,3.4984238545126978,0.5970134783225088,0.13810872112202566,-0.01869713820994142,0.05936788367664543,-0.020571321891016982,1.1236102527122116,-6.1403937490212e-12,-3.469446951953614e-18
3.49,2.879512801389228,0.28236044744084854,0.10057634446599116,3.5043601131006974,0.5902702971334525,0.13792393182955248,-0.018262241781664735,0.05920912165509354,-0.02131496995813921,1.1236102527122116,-6.850575662298297e-12,6.938893903907228e-18
3.5,2.883484466396949,0.28335461693250213,0.09825443124273381,3.5102298930035256,0.5837168876656025,0.1377434457966603,-0.017836492117436646,0.05905426198238395,-0.022043540838702903,1.1236102527122116,-5.828483529146666e-12,5.204170427930421e-18
3.5100000000000002,2.887456459021736,0.2843254751043453,0.09591423147366686,3.5160350665309,0.5773481973374618,0.13756717138902538,-0.017419922086364368,0.05890321168226744,-0.022756873353061376,1.1236102527122116,-2.8875096758085306e-12,5.204170427930421e-18
3.52,2.891428885983071,0.28527284355926696,0.09355663463756438,3.521777456322718,0.5711593424555996,0.13739501665802206,-0.017012561622442357,0.05875587824889093,-0.02345481288232304,1.1236102527122116,1.2600961940556488e-12,-1.734723475976807e-18
3.5300000000000002,2.895401851975691,0.28619655268153615,0.09118250732525768,3.52745883701418,0.5651456034191444,0.13722688937017202,-0.01661443770357783,0.0586121696498066,-0.024137211414882603,1.1236102527122116,5.032710359564874e-12,-3.469446951953614e-18
3.54,2.8993754596435464,0.28709644141177026,0.08879269419853843,3.5330809368491662,0.5593024199964537,0.1370626970369329,-0.01622557433230374,0.05847199432903552,-0.024803927589505257,1.1236102527122116,6.4704422375605475e-12,3.469446951953614e-18
3.5500000000000003,2.9033498095543475,0.2879723570298756,0.08638801890064043,3.5386454392409163,0.55362538668503,0.13690234694485695,-0.015845992518224883,0.058335261210087905,-0.02545482673477127,1.1236102527122116,4.330681646624868e-12,-5.204170427930421e-18
3.56,2.9073250001746676,0.2888241549450888,0.08396928492004666,3.5441539842790206,0.5481102481640904,0.13674574618615112,-0.015475710262252222,0.05820187969884538,-0.02608978090467202,1.1236102527122116,-7.27681803702751e-14,3.469446951953614e-18
3.5700000000000003,2.9113011278460426,0.2896516984952051,0.08153727641392207,3.5496081701939444,0.5427528948363919,0.1365928016893099,-0.015114742542791434,0.05807175968719301,-0.026708668910900787,1.1236102527122116,-1.4373779944065745e-12,1.734723475976807e-18
3.58,2.9152782867668496,0.29045485878265503,0.07909275903497665,3.5550095548970324,0.5375493583586961,0.1364434202462751,-0.014763101304692211,0.05794481156655359,-0.027311376359317248,1.1236102527122116,-1.59224716744788e-12,-6.938893903907228e-18
3.59,2.919256568967686,0.2912335144749137,0.07663648065112035,3.560359657298593,0.5324958074450558,0.13629750854490028,-0.014420795448250576,0.05782094622721577,-0.027897795672095826,1.1236102527122116,-1.5752191218076916e-12,1.734723475976807e-18
3.6,2.923236064290431,0.29198755163017637,0.0741691720576827,3.5656599586549462,0.5275885437051062,0.13615497319954295,-0.014087830820952633,0.057700075064257124,-0.028467826110780407,1.1236102527122116,-1.5684120668879586e-12,0.0
3.61,2.9272168603688224,0.2927168635322971,0.07169154765702145,3.5709119038863584,0.5228239975829406,0.13601572078135377,-0.01376421021106424,0.05758210998454848,-0.029021373796590182,1.1236102527122116,-1.8218898611976897e-12,3.469446951953614e-18
3.62,2.931199042609443,0.2934213505294693,0.06920430610072627,3.5761169028434834,0.5181987244179613,0.13587965784895964,-0.013449933343045289,0.05746696341326433,-0.029558351726445352,1.1236102527122116,-2.383891695156848e-12,-1.734723475976807e-18
3.63,2.935182694173657,0.2941009198796381,0.06670813090098388,3.581276331536708,0.5137094006161568,0.1357466909791346,-0.013144996874898365,0.05735454830098175,-0.030078679785567643,1.1236102527122116,-3.0519822780128436e-12,-3.469446951953614e-18
3.64,2.9391678959604923,0.2947554856022194,0.06420369101218662,3.5863915333289813,0.5093528199329377,0.1356167267974529,-0.012849394397427003,0.05724477813130039,-0.030582284756639357,1.1236102527122116,-3.4692665407121126e-12,1.734723475976807e-18
3.65,2.943154726590447,0.2953849683356985,0.06169164138387474,3.591463820092693,0.505125889868195,0.13548967200891976,-0.012563116435389444,0.05713756692892111,-0.03106910032548801,1.1236102527122116,-3.295114181511849e-12,1.734723475976807e-18
3.66,2.947143262390219,0.2959892952006824,0.059172623486094325,3.5964944733311732,0.5010256281737797,0.1353654334285753,-0.012286150450540274,0.05703282926812547,-0.03153906708325441,1.1236102527122116,-2.385383557346188e-12,0.0
3.67,2.951133577378347,0.29656839966798043,0.05664726580826099,3.6014847452653878,0.49704915947325096,0.13524391801206653,-0.012018480846559801,0.056930480281601276,-0.03199213252498968,1.1236102527122116,-9.21408782605937e-13,3.469446951953614e-18
3.68,2.9551257432517466,0.29712222143128625,0.05411618433261155,3.6064358598863926,0.49319371199342543,0.13512503288618255,-0.011760088975876161,0.05683043566956167,-0.03242825104461863,1.1236102527122116,5.694264504363389e-13,-5.204170427930421e-18
3.69,2.9591198293731416,0.2976507062840351,0.05157998298333344,3.611349013974127,0.4894566144069867,0.13500868537934857,-0.011510953148389168,0.05673261170910606,-0.032847383926198535,1.1236102527122116,1.3579762314641641e-12,1.734723475976807e-18
3.7,2.9631159027593696,0.2981538060000113,0.04903925405245439,3.6162253780831106,0.48583529278520104,0.1348947830520735,-0.011271048642107769,0.056636925263771815,-0.03324949933139819,1.1236102527122116,8.760422942621915e-13,-6.938893903907228e-18
3.71,2.9671140280705575,0.2986314782172783,0.04649457860358193,3.6210660974956186,0.48232726765960404,0.13478323372734666,-0.011040347715714834,0.056543293793224,-0.03363457228311572,1.1236102527122116,-6.472669622503702e-13,1.734723475976807e-18
3.72,2.9711142676001994,0.2990836863254858,0.0439465268551942,3.6258722931445027,0.4789301511898222,0.1346739455209471,-0.010818819623066866,0.05645163536316931,-0.034002584645305554,1.1236102527122116,-1.3870710136032471e-12,3.469446951953614e-18
3.73,2.975116681267343,0.2995103993694014,0.04139565856059664,3.6306450625498807,0.47564164439348317,0.13456682687074573,-0.010606430629382822,0.05636186865923526,-0.034353525103265906,1.1236102527122116,-1.4695952788024158e-12,-1.734723475976807e-18
3.74,2.9791213266084493,0.2999115919417198,0.03884252334957987,3.6353854806799224,0.4724595345239308,0.13446178656670438,-0.010403144029333311,0.056273912996868784,-0.03468738913600216,1.1236102527122116,-1.484021239228639e-12,1.734723475976807e-18
3.75,2.9831282587701273,0.30028724408055263,0.03628766105602842,3.6400946007905843,0.469381692541635,0.13435873378070884,-0.01020892016707299,0.05618768833204157,-0.03500417898536511,1.1236102527122116,-1.4704140682830769e-12,-1.734723475976807e-18
3.7600000000000002,2.9871375305034142,0.3006373411749251,0.03373160203425565,3.6447734552562614,0.46640607066625467,0.134257578095852,-0.010023716457977847,0.05610311527360158,-0.03530390362329755,1.1236102527122116,-1.5417458976152432e-12,-3.469446951953614e-18
3.77,2.9911491921588076,0.3009618738711046,0.031174867457017877,3.649423056369275,0.4635307000299433,0.13415822953562803,-0.009847487412218461,0.05602011509526734,-0.03558657871491403,1.1236102527122116,-1.7494547477348021e-12,0.0
3.7800000000000002,2.995163291682253,0.3012608379820766,0.02861796959928917,3.654044397117305,0.4607536884216431,0.13406059859286726,-0.009680184660115878,0.0559386097479722,-0.035852226578231755,1.1236102527122116,-2.042289948267495e-12,-1.734723475976807e-18
3.79,2.999179874612077,0.3015342343999711,0.02606141210836156,3.6586384519393578,0.45807321812032703,0.13396459625839893,-0.009521756979245392,0.05585852187251707,-0.03610087614058288,1.1236102527122116,-2.288530476235451e-12,-3.469446951953614e-18
3.8000000000000003,3.0031989840768647,0.3017820690112488,0.023505690260827446,3.6632061774608626,0.4554875438151567,0.13387013404942802,-0.009372150323256308,0.05577977481249233,-0.03633256289173549,1.1236102527122116,-2.3355067879649027e-12,-2.6020852139652106e-18
3.81,3.007220660794287,0.302004352614449,0.020951291207008702,3.667748513208495,0.45299499061055226,0.13377712403761277,-0.009231307852378573,0.055702292627430386,-0.03654732883374484,1.1236102527122116,-2.0812171430684145e-12,0.0
3.8200000000000003,3.011244943070863,0.30220110084030855,0.018398694203389465,3.672266382305312,0.45059395211420517,0.13368547887682955,-0.009099169965588893,0.05562600010615246,-0.0367452224275555,1.1236102527122116,-1.5364168270970424e-12,0.0
3.83,3.01527186680267,0.302372334074055,0.015848370833617082,3.676760692146806,0.4482828886061071,0.13359511183061143,-0.008975674334410003,0.05555082278027175,-0.036926298536371,1.1236102527122116,-8.547468288711002e-13,-3.469446951953614e-18
3.84,3.019301465476986,0.3025180773796812,0.013300785218628243,3.6812323350584557,0.44606032528671874,0.13350593679924722,-0.008860755938317349,0.055476686937816135,-0.03709061836580763,1.1236102527122116,-3.0984242949116947e-13,0.0
3.85,3.0233337701748773,0.3026383604260064,0.010756394216464023,3.6856821889353824,0.4439248506024568,0.13341786834652727,-0.008754347101727303,0.055403519636931894,-0.037238249400847745,1.1236102527122116,-1.9827195441024514e-13,-1.734723475976807e-18
3.86,3.027368809574715,0.30273321741433007,0.008215647612333302,3.6901111178646913,0.44187511464674023,0.133330821726123,-0.00865637753254028,0.05533124871962945,-0.03736926533960837,1.1236102527122116,-6.465036839209404e-13,-1.734723475976807e-18
3.87,3.031406609956627,0.30280268700748403,0.00567898829948419,3.694519972731107,0.4399098276349055,0.1332447129075862,-0.008566774362211102,0.05525980282552946,-0.03748374602394143,1.1236102527122116,-1.2989401221297214e-12,-1.734723475976807e-18
3.88,3.0354471952078463,0.3028468122621057,0.003146852453686238,3.698909591812241,0.4380277584455468,0.13315945860191486,-0.008485462187211436,0.05518911140608207,-0.037581777367618335,1.1236102527122116,-1.4118844982036194e-12,0.0
3.89,3.0394905868289297,0.30286564056826554,0.0006196697054408626,3.7032808013752665,0.4362277332144513,0.13307497628656023,-0.00841236311158317,0.05511910474027476,-0.03766345128373967,1.1236102527122116,-1.4813358872878268e-12,2.6020852139652106e-18
3.9,3.0435368039410373,0.3028592235783364,-0.0019021367091124454,3.7076344162241837,0.43450863403146206,0.1329911842302289,-0.008347396791489046,0.055049713947203455,-0.03772886560486369,1.1236102527122116,-1.4945475412808662e-12,-8.673617379884035e-19
3.91,3.04758586329391,0.3028276171458948,-0.00441814979421472,3.7119712402589577,0.43286939767806093,0.13290800151710835,-0.008290480480678507,0.05498087100087076,-0.037778124003462865,1.1236102527122116,-1.4876641585281902e-12,-1.734723475976807e-18
3.92,3.051637779274877,0.3027708812640085,-0.006927958649979575,3.7162920670160458,0.4313090144347032,0.13282534807066373,-0.00824152907733533,0.05491250874444344,-0.03781133590897263,1.1236102527122116,-1.5290615995589008e-12,0.0
3.93,3.05569256391875,0.30268908000474404,-0.009431158334011962,3.720597680196974,0.4298265269508336,0.13274314467695966,-0.008200455172178838,0.05484456090444977,-0.03782861642217868,1.1236102527122116,-1.6581042094898635e-12,8.673617379884035e-19
